AppId,StartTime,EndTime,Id,Time,Duration,Revenue,Hours
Dotyk.Application.Paint,2018-02-02T11:18:43.5349166Z,2018-02-02T11:20:05.943Z,63d93eae-6114-4332-b39e-cdf238450f66,11.3,1.37,175.0,11
Dotyk.Application.Paint,2018-02-02T15:16:20.6743436Z,2018-02-02T15:18:18.05Z,fbc142aa-c82b-4884-8291-feb488dd08c1,15.27,1.96,25.0,15
Dotyk.Application.Paint,2018-02-02T15:32:06.0178673Z,2018-02-02T15:38:30.5Z,bf655de7-ef57-4587-8508-ed5f8c558d27,15.53,6.41,52.0,15
Dotyk.Application.Paint,2018-02-02T16:13:46.4497046Z,2018-02-02T16:39:08.456Z,b5f22d1f-8234-44eb-a1cf-8392fd16a899,16.22,25.37,52.0,16
Dotyk.Application.Paint,2018-02-02T16:22:51.2505993Z,2018-02-02T17:18:50.831Z,43b5bd37-d493-410b-8be3-97c3ca00d4c4,16.37,55.99,45.0,16
Dotyk.Application.Paint,2018-02-02T16:58:17.4968958Z,2018-02-02T16:59:44.761Z,d502f057-e4b4-4a3c-a62c-06dd02ad96f8,16.97,1.45,45.0,16
Dotyk.Application.Paint,2018-02-02T17:03:04.924435Z,2018-02-02T17:03:49.458Z,73c2df19-1055-4e16-b30f-5a94baf86c4a,17.05,0.74,25.0,17
Dotyk.Application.Paint,2018-02-02T17:13:03.165318Z,2018-02-02T17:13:50.901Z,35504e6c-31d9-49ce-ad0c-b103036a63e7,17.22,0.8,52.0,17
Dotyk.Application.Paint,2018-02-02T17:14:32.663321Z,2018-02-02T17:15:11.643Z,cd2239e9-fdbe-4d16-ae28-f33531962f9b,17.23,0.65,52.0,17
Dotyk.Application.Paint,2018-02-02T17:18:56.2950974Z,2018-02-02T17:35:16.247Z,274b6b5a-f0e8-4e94-adcd-24fbbc545502,17.3,16.33,25.0,17
Dotyk.Application.Paint,2018-02-02T17:19:14.8131946Z,2018-02-02T17:19:22.98Z,4bdc81de-252c-4f86-b426-032a00ccb9e5,17.32,0.14,52.0,17
Dotyk.Application.Paint,2018-02-02T17:21:10.6830834Z,2018-02-02T18:04:31.349Z,9e9a803a-bb75-4c00-a177-b21be4b8a006,17.35,43.34,30.0,17
Dotyk.Application.Paint,2018-02-02T17:21:44.0655563Z,2018-02-02T17:27:25.656Z,600589cf-147e-4450-a5cc-d0c465ab95ee,17.35,5.69,25.0,17
Dotyk.Application.Paint,2018-02-02T17:27:38.1791756Z,2018-02-02T18:25:04.749Z,eac2ec4f-3722-46a1-96a3-7ee7bd333f2e,17.45,57.44,399.0,17
Dotyk.Application.Paint,2018-02-02T17:41:45.4756173Z,2018-02-02T17:43:19.666Z,dd9a8b01-7801-4fc2-91cf-696a40e630f8,17.68,1.57,98.0,17
Dotyk.Application.Paint,2018-02-02T18:13:58.9820013Z,2018-02-02T18:18:23.206Z,9258394b-23df-41c2-b323-8eb179a3469c,18.22,4.4,98.0,18
Dotyk.Application.Paint,2018-02-02T18:26:38.7926654Z,2018-02-02T20:06:44.126Z,7ea0ea14-2463-4676-b4c0-337d70bee8d8,18.43,100.09,399.0,18
Dotyk.Application.Paint,2018-02-02T18:34:57.3392004Z,2018-02-02T18:39:59.201Z,4d627d4e-662d-468b-a6c3-c2c09093097b,18.57,5.03,115.0,18
Dotyk.Application.Paint,2018-02-02T18:40:51.2300877Z,2018-02-02T19:18:39.554Z,ba8647ec-90e2-4ff3-8014-2f09987ffe94,18.67,37.81,155.0,18
Dotyk.Application.Paint,2018-02-02T19:39:39.5146029Z,2018-02-02T19:41:30.731Z,d81621ad-6ae2-4f17-ba8f-ff2b9ad6976a,19.65,1.85,45.0,19
Dotyk.Application.Paint,2018-02-02T19:49:33.3405011Z,2018-02-02T19:51:09.303Z,767c8cb6-1e57-4ecc-9905-042122fd6a45,19.82,1.6,45.0,19
Dotyk.Application.Paint,2018-02-02T20:08:33.3277821Z,2018-02-02T20:09:38.845Z,f59951b2-28ce-4771-8188-06529c433d2d,20.13,1.09,30.0,20
Dotyk.Application.Paint,2018-02-02T20:23:20.6813717Z,2018-02-02T20:25:17.271Z,fae87dc3-5e47-4a5f-a3d7-eade9cc92bf4,20.38,1.94,45.0,20
Dotyk.Application.Paint,2018-02-03T08:53:17.907117Z,2018-02-03T08:55:42.397Z,a413d591-0836-4570-bb37-729ea83863c2,8.88,2.41,380.0,8
Dotyk.Application.Paint,2018-02-03T08:54:28.5990204Z,2018-02-03T10:04:38.444Z,e62eb782-902e-41e2-8cda-7c7d916269fb,8.9,70.16,165.0,8
Dotyk.Application.Paint,2018-02-03T08:55:52.0219978Z,2018-02-03T09:00:53.795Z,aad2bb8e-18ff-468f-944e-8e4f6a0ec02e,8.92,5.03,380.0,8
Dotyk.Application.Paint,2018-02-03T09:01:01.1094561Z,2018-02-03T09:04:42.35Z,dbb8651a-0d63-49d6-b3fc-582e84120f19,9.02,3.69,380.0,9
Dotyk.Application.Paint,2018-02-03T09:04:47.5594972Z,2018-02-03T09:05:27.045Z,7ab1a130-87f7-4d2b-8269-50e0b213e201,9.07,0.66,380.0,9
Dotyk.Application.Paint,2018-02-03T09:05:31.2161743Z,2018-02-03T09:10:12.892Z,9cf61fa4-71eb-430c-8f0b-a991240ec0eb,9.08,4.69,380.0,9
Dotyk.Application.Paint,2018-02-03T09:07:57.7877467Z,2018-02-03T09:08:51.387Z,8f25c3ce-a6cb-4ae6-8b16-8ab7ad53d49c,9.12,0.89,132.0,9
Dotyk.Application.Paint,2018-02-03T09:09:35.8602973Z,2018-02-03T09:10:52.514Z,859e5234-8128-4143-bb5e-27be514de69b,9.15,1.28,132.0,9
Dotyk.Application.Paint,2018-02-03T09:10:40.5362683Z,2018-02-03T09:12:38.624Z,1c97ac76-af3f-44fc-b815-9d1e3a5204fa,9.17,1.97,380.0,9
Dotyk.Application.Paint,2018-02-03T09:12:44.6776236Z,2018-02-03T09:12:59.919Z,e5c62d13-a45d-4a87-b5c0-5c62c5d8b510,9.2,0.25,380.0,9
Dotyk.Application.Paint,2018-02-03T09:13:03.8471852Z,2018-02-03T09:13:34.357Z,00899959-1327-4846-8700-8f6a6075c19a,9.22,0.51,380.0,9
Dotyk.Application.Paint,2018-02-03T09:13:39.8100787Z,2018-02-03T09:14:05.941Z,f09920f7-c97b-4762-b6cb-385cb35da4e9,9.22,0.44,380.0,9
Dotyk.Application.Paint,2018-02-03T09:28:03.9759186Z,2018-02-03T09:28:44.936Z,a6d0812e-cecb-44e9-a78e-b755d0eee1b8,9.47,0.68,380.0,9
Dotyk.Application.Paint,2018-02-03T09:36:25.6342196Z,2018-02-03T09:40:31.431Z,bb6accf4-6286-4ba1-af7c-4b90703ff43e,9.6,4.1,380.0,9
Dotyk.Application.Paint,2018-02-03T11:02:30.9851949Z,2018-02-03T11:03:16.235Z,6ffebbb3-cfd0-4ef3-8210-2d82502b5087,11.03,0.75,25.0,11
Dotyk.Application.Paint,2018-02-03T11:02:44.2848383Z,2018-02-03T11:03:23.885Z,cdf6d4fd-16a3-4e39-b2cc-169b23fe1642,11.03,0.66,25.0,11
Dotyk.Application.Paint,2018-02-03T11:02:47.7065624Z,2018-02-03T11:03:14.115Z,e9b97899-bbfc-4b83-803a-bda31e1f3c6c,11.03,0.44,132.0,11
Dotyk.Application.Paint,2018-02-03T11:02:52.0387154Z,2018-02-03T11:03:16.353Z,de79dbc8-5ee5-48e5-8498-9e595a66797c,11.03,0.41,165.0,11
Dotyk.Application.Paint,2018-02-03T11:07:07.9347679Z,2018-02-03T11:07:38.176Z,bb5ef22c-0b24-4b79-8a18-5d01b608fc58,11.12,0.5,165.0,11
Dotyk.Application.Paint,2018-02-03T11:13:04.939645Z,2018-02-03T11:14:52.487Z,f022019a-d8bb-4ac0-9289-acaca75abd0f,11.22,1.79,165.0,11
Dotyk.Application.Paint,2018-02-03T11:13:21.0023844Z,2018-02-03T11:14:39.401Z,66b0abb1-efd1-412c-9ab8-3eebb2b6167d,11.22,1.31,25.0,11
Dotyk.Application.Paint,2018-02-03T11:13:21.7022322Z,2018-02-03T11:14:38.722Z,ca1f3fa8-2321-42a8-82e5-61aadf692a25,11.22,1.28,25.0,11
Dotyk.Application.Paint,2018-02-03T11:15:10.5414187Z,2018-02-03T11:15:29.441Z,7b5d219a-4bc4-412f-bb9c-d858a7b6f7ca,11.25,0.31,25.0,11
Dotyk.Application.Paint,2018-02-03T11:16:17.9350254Z,2018-02-03T11:17:31.04Z,3a44277a-787b-40d7-b1a5-8acfdceddc7a,11.27,1.22,25.0,11
Dotyk.Application.Paint,2018-02-03T11:29:11.161426Z,2018-02-03T11:29:35.148Z,bf80229a-265f-49be-8d23-98d2614a84eb,11.48,0.4,25.0,11
Dotyk.Application.Paint,2018-02-03T11:29:41.3946385Z,2018-02-03T11:31:09.092Z,0c0662f0-99a6-4965-a82f-fabc2063122c,11.48,1.46,25.0,11
Dotyk.Application.Paint,2018-02-03T11:53:34.2367806Z,2018-02-03T11:56:28.726Z,b6b71e0e-039c-4068-9ea2-2352ccda4140,11.88,2.91,165.0,11
Dotyk.Application.Paint,2018-02-03T12:51:19.2179402Z,2018-02-03T12:53:41.523Z,fe903298-3a1f-4349-8fea-273a8da6f8fb,12.85,2.37,132.0,12
Dotyk.Application.Paint,2018-02-03T12:51:26.2558154Z,2018-02-03T14:06:36.111Z,1ad0f827-5c34-41bd-b9b2-6337402f93a1,12.85,75.16,25.0,12
Dotyk.Application.Paint,2018-02-03T12:51:35.8586129Z,2018-02-03T12:56:40.525Z,524cb27f-30de-4d6b-b26c-95bd5c18655e,12.85,5.08,25.0,12
Dotyk.Application.Paint,2018-02-03T12:51:53.9325465Z,2018-02-03T12:55:53.552Z,1db30d6e-7cc0-4d76-8c4c-264030b084ea,12.85,3.99,25.0,12
Dotyk.Application.Paint,2018-02-03T13:33:17.572706Z,2018-02-03T13:34:33.188Z,9b5ce06e-644d-4cc4-8841-87ace4e756b8,13.55,1.26,25.0,13
Dotyk.Application.Paint,2018-02-03T13:53:11.4455841Z,2018-02-03T15:05:51.189Z,ab600e16-800c-4609-8032-3a70be1fce93,13.88,72.66,25.0,13
Dotyk.Application.Paint,2018-02-03T13:54:49.5576812Z,2018-02-03T15:05:13.065Z,bcec838e-5370-4487-ba56-41841a35b39c,13.9,70.39,25.0,13
Dotyk.Application.Paint,2018-02-03T14:53:12.6965083Z,2018-02-03T14:53:43.106Z,1fbcfdbb-c3fe-4d19-8bdd-984c5e8573a0,14.88,0.51,155.0,14
Dotyk.Application.Paint,2018-02-03T15:02:26.5534627Z,2018-02-03T15:17:03.536Z,b18c7a49-4863-416a-913c-b420f9547721,15.03,14.62,105.0,15
Dotyk.Application.Paint,2018-02-03T15:16:52.5792541Z,2018-02-03T15:17:14.538Z,12cf1fd7-4cd6-439b-83d6-1fff405268a3,15.27,0.37,165.0,15
Dotyk.Application.Paint,2018-02-03T15:17:23.0571977Z,2018-02-03T15:19:13.887Z,fe0a7b1a-a9b0-4242-92ba-8d52c2a09449,15.28,1.85,165.0,15
Dotyk.Application.Paint,2018-02-03T16:01:32.6493849Z,2018-02-03T16:03:57.966Z,ac0ec16b-5082-4c99-975f-9810c83e1037,16.02,2.42,105.0,16
Dotyk.Application.Paint,2018-02-03T16:15:19.7993141Z,2018-02-03T16:20:20.419Z,527ae3e3-192e-48be-9eaf-e589708e1a41,16.25,5.01,105.0,16
Dotyk.Application.Paint,2018-02-03T17:50:49.9705085Z,2018-02-03T17:51:37.221Z,df7ca9f4-17a8-4cc1-898c-ccb9cae6f1f4,17.83,0.79,92.0,17
Dotyk.Application.Paint,2018-02-03T18:33:43.6401626Z,2018-02-03T18:38:28.587Z,c4302f32-f248-4fa5-adaa-360c17827434,18.55,4.75,19.0,18
Dotyk.Application.Paint,2018-02-03T18:57:20.9447656Z,2018-02-03T19:00:24.248Z,373d6e1b-26b1-4da8-be7e-a93b0b4e9c20,18.95,3.06,165.0,18
Dotyk.Application.Paint,2018-02-03T19:26:03.056445Z,2018-02-03T19:32:51.302Z,a6ba0a71-2d92-4471-87de-fa9a8cd2e23b,19.43,6.8,30.0,19
Dotyk.Application.Paint,2018-02-03T19:30:03.6811259Z,2018-02-03T19:30:21.081Z,efe6ed13-fcb8-44c6-a617-f168202e9d0c,19.5,0.29,165.0,19
Dotyk.Application.Paint,2018-02-03T19:52:22.9516652Z,2018-02-03T19:52:33.652Z,5231fb58-f128-4baf-b65a-f86d9f9e8166,19.87,0.18,165.0,19
Dotyk.Application.Paint,2018-02-03T20:11:20.0928826Z,2018-02-03T20:14:02.006Z,959c5f68-25ef-46a1-b31f-2edff85bfcd0,20.18,2.7,165.0,20
Dotyk.Application.Paint,2018-02-03T21:07:44.1011596Z,2018-02-03T21:07:56.215Z,c6f58e32-6bd6-4158-a1b1-3e606bb8df10,21.12,0.2,165.0,21
Dotyk.Application.Paint,2018-02-03T23:09:02.9742045Z,2018-02-03T23:10:41.34Z,3b9dd87e-58fb-4d79-a03e-6e64e842a385,23.15,1.64,165.0,23
Dotyk.Application.Paint,2018-02-04T00:36:58.9458542Z,2018-02-04T00:39:38.815Z,9954fe71-e541-4662-b40b-5c088449e50e,0.6,2.66,105.0,0
Dotyk.Application.Paint,2018-02-04T10:01:55.4569139Z,2018-02-04T10:02:10.923Z,4d60ab71-79a0-4d0a-8fae-a76d1b3d12b8,10.02,0.26,109.0,10
Dotyk.Application.Paint,2018-02-04T10:26:12.4515405Z,2018-02-04T10:27:17.555Z,84475c6f-750a-4aa7-ba7e-14ad9e9992e5,10.43,1.09,132.0,10
Dotyk.Application.Paint,2018-02-04T10:28:26.1607533Z,2018-02-04T10:31:18.167Z,90c706ca-e67c-40d3-b4b9-f2e285a678b3,10.47,2.87,45.0,10
Dotyk.Application.Paint,2018-02-04T10:42:33.6481133Z,2018-02-04T10:46:56.367Z,695749a1-306d-4c36-abc5-3b4b5043792b,10.7,4.38,45.0,10
Dotyk.Application.Paint,2018-02-04T11:26:14.7231244Z,2018-02-04T11:27:45.368Z,7e5952bd-d47f-4d82-93f1-5395742d935d,11.43,1.51,109.0,11
Dotyk.Application.Paint,2018-02-04T11:35:54.4134129Z,2018-02-04T11:37:20.07Z,c19e0ce7-6de8-4b36-be41-8d4a933cd389,11.58,1.43,105.0,11
Dotyk.Application.Paint,2018-02-04T11:50:56.2308435Z,2018-02-04T15:24:36.511Z,ca349160-b24d-4f1f-ab86-3018a36fc8d2,11.83,213.67,185.0,11
Dotyk.Application.Paint,2018-02-04T11:52:06.5311891Z,2018-02-04T11:52:38.776Z,339f26ac-1333-487c-b9a7-17e575cba2c6,11.87,0.54,105.0,11
Dotyk.Application.Paint,2018-02-04T11:55:56.3286254Z,2018-02-04T11:56:47.32Z,0c0c3ca3-156e-498e-bbd2-618795ce0c9b,11.92,0.85,115.0,11
Dotyk.Application.Paint,2018-02-04T11:56:51.4967139Z,2018-02-04T11:58:59.477Z,fed9d54c-470c-4b4a-8389-6df065595f2a,11.93,2.13,115.0,11
Dotyk.Application.Paint,2018-02-04T12:11:48.2278085Z,2018-02-04T12:13:40.473Z,1669e93b-7410-4cea-9ca8-07fe085faed7,12.18,1.87,132.0,12
Dotyk.Application.Paint,2018-02-04T12:19:11.1328347Z,2018-02-04T12:20:05.723Z,caeb9b47-a4fd-4fe1-bd54-359254b81915,12.32,0.91,72.0,12
Dotyk.Application.Paint,2018-02-04T13:14:15.2582752Z,2018-02-04T13:15:09.854Z,81da6682-eb74-4484-8061-7ce2f8ddacbb,13.23,0.91,185.0,13
Dotyk.Application.Paint,2018-02-04T13:16:21.7956106Z,2018-02-04T13:35:27.566Z,3026746a-0597-4ccf-9e83-d25e89a51dab,13.27,19.1,105.0,13
Dotyk.Application.Paint,2018-02-04T13:16:29.1243934Z,2018-02-04T13:18:31.282Z,f6b6dcad-b8f2-42de-9356-7032086538f6,13.27,2.04,185.0,13
Dotyk.Application.Paint,2018-02-04T13:27:43.4916486Z,2018-02-04T13:28:28.342Z,6966d9b2-a7f3-4624-b113-9f85f0fa0914,13.45,0.75,109.0,13
Dotyk.Application.Paint,2018-02-04T13:28:42.3278224Z,2018-02-04T13:33:02.442Z,18432c6d-7b3d-4edc-8c25-8429bd49f4c9,13.47,4.34,185.0,13
Dotyk.Application.Paint,2018-02-04T13:40:49.2046248Z,2018-02-04T13:57:46.614Z,5a696ce9-3edc-4312-9b71-69d06bb25b75,13.67,16.96,109.0,13
Dotyk.Application.Paint,2018-02-04T13:54:05.9064286Z,2018-02-04T13:58:11.484Z,c96906f5-bfc8-44c9-917b-c6bef2416bde,13.9,4.09,165.0,13
Dotyk.Application.Paint,2018-02-04T14:34:45.6476747Z,2018-02-04T14:35:28.882Z,bd2765e7-f318-4a62-be5d-431b36b6fb11,14.57,0.72,109.0,14
Dotyk.Application.Paint,2018-02-04T14:37:06.0539983Z,2018-02-04T14:39:54.788Z,42d3fabc-2123-4f8d-8fd6-e6bf05c0d5c3,14.62,2.81,109.0,14
Dotyk.Application.Paint,2018-02-04T15:17:23.0411069Z,2018-02-04T15:22:25.349Z,fb461efe-d92f-4133-857d-fd357ef6046a,15.28,5.04,115.0,15
Dotyk.Application.Paint,2018-02-04T16:57:16.4545551Z,2018-02-04T17:13:49.589Z,4aa675ea-c598-4b4d-b426-95e1e6a4ac3b,16.95,16.55,165.0,16
Dotyk.Application.Paint,2018-02-04T17:22:01.6889169Z,2018-02-04T17:37:57.769Z,62d0c060-ff72-4bb5-add7-fe7bcde98da8,17.37,15.93,115.0,17
Dotyk.Application.Paint,2018-02-04T17:25:56.3285413Z,2018-02-04T17:30:33.434Z,bf35e253-4859-4a2d-8aae-005ec59c1428,17.42,4.62,185.0,17
Dotyk.Application.Paint,2018-02-04T17:27:08.6615199Z,2018-02-04T17:30:39.656Z,5008a581-df46-4e1c-b42f-b2a72186b615,17.45,3.52,109.0,17
Dotyk.Application.Paint,2018-02-04T17:27:24.4266282Z,2018-02-04T18:05:41.41Z,f9233fc4-322a-4b22-ab45-6d14551fffc0,17.45,38.28,165.0,17
Dotyk.Application.Paint,2018-02-04T17:27:26.2640378Z,2018-02-04T17:35:03.817Z,666e9c1b-83dc-4476-b76c-0d18ebffeeb7,17.45,7.63,45.0,17
Dotyk.Application.Paint,2018-02-04T17:37:56.1893514Z,2018-02-04T17:56:12.282Z,f9bc8ce6-76d0-4032-b0d2-5b8f6ab6b276,17.62,18.27,45.0,17
Dotyk.Application.Paint,2018-02-04T17:38:44.9587004Z,2018-02-04T17:49:47.674Z,b00ef2b6-7bb8-428e-b4ce-6f2ce143efa3,17.63,11.05,115.0,17
Dotyk.Application.Paint,2018-02-04T17:50:20.4940885Z,2018-02-04T17:54:33.44Z,5b8a9373-1124-4b42-9736-9371393e53fb,17.83,4.22,185.0,17
Dotyk.Application.Paint,2018-02-04T17:54:06.9839349Z,2018-02-04T18:01:06.702Z,7f4d4a84-a65f-4e21-821f-42d2c0c0d345,17.9,7.0,115.0,17
Dotyk.Application.Paint,2018-02-04T18:01:15.5133917Z,2018-02-04T18:01:34.797Z,1ed40938-9243-48a4-aa12-e6d485791454,18.02,0.32,185.0,18
Dotyk.Application.Paint,2018-02-04T18:03:11.959703Z,2018-02-04T18:04:16.582Z,308eedb0-b291-4b3f-82ee-33d7e0aa302b,18.05,1.08,185.0,18
Dotyk.Application.Paint,2018-02-04T18:04:41.8709795Z,2018-02-04T18:05:08.898Z,821c612b-236d-4715-bd2c-48dbfeceb0e8,18.07,0.45,185.0,18
Dotyk.Application.Paint,2018-02-04T18:06:07.6701952Z,2018-02-04T18:10:34.606Z,357f65f7-facc-44bd-b5f3-5c6c6fba7495,18.1,4.45,185.0,18
Dotyk.Application.Paint,2018-02-04T18:09:56.8410569Z,2018-02-04T18:10:52.373Z,6b9b879e-daf3-4de6-a073-7a3418caa272,18.15,0.93,38.0,18
Dotyk.Application.Paint,2018-02-04T18:10:47.0338593Z,2018-02-04T18:11:06.391Z,3551ac01-352e-4fad-a50f-a8fb51a0e424,18.17,0.32,185.0,18
Dotyk.Application.Paint,2018-02-04T18:11:10.0349148Z,2018-02-04T18:11:24.785Z,0866a778-1f13-4276-8527-09dd160f81e5,18.18,0.25,185.0,18
Dotyk.Application.Paint,2018-02-04T18:13:28.071193Z,2018-02-04T18:13:43.384Z,2e55b2c4-aaab-43d3-8557-91d91129219c,18.22,0.26,185.0,18
Dotyk.Application.Paint,2018-02-04T18:40:06.013493Z,2018-02-04T18:42:27.334Z,8cb82f7c-cbb1-4d24-baf0-8f469999e056,18.67,2.36,45.0,18
Dotyk.Application.Paint,2018-02-04T18:40:10.4742347Z,2018-02-04T18:45:09.302Z,51b9c907-9e21-4265-b902-009f5d3923e9,18.67,4.98,109.0,18
Dotyk.Application.Paint,2018-02-04T18:42:32.4833083Z,2018-02-04T18:58:50.142Z,746c9ab1-cab8-4de3-875f-a997f60f9fa2,18.7,16.29,45.0,18
Dotyk.Application.Paint,2018-02-04T18:45:19.7939767Z,2018-02-04T18:45:30.352Z,6e6b4b5c-dce8-4baa-bd97-c4bc1e788555,18.75,0.18,109.0,18
Dotyk.Application.Paint,2018-02-04T18:47:30.0419341Z,2018-02-04T19:03:55.681Z,3869f41f-0134-4d5f-b799-bc93862b12f8,18.78,16.43,38.0,18
Dotyk.Application.Paint,2018-02-04T18:47:34.3923757Z,2018-02-04T19:36:20.321Z,2a84345c-d5d8-4604-a4de-f4ce10b93970,18.78,48.77,65.0,18
Dotyk.Application.Paint,2018-02-04T18:50:53.0567377Z,2018-02-04T18:52:10.544Z,bfe9b5f3-7065-4c13-804a-e8618f9a1e58,18.83,1.29,109.0,18
Dotyk.Application.Paint,2018-02-04T18:56:18.4827729Z,2018-02-04T18:57:31.381Z,c48dda8a-b4ae-4e3b-84d2-ec039a69bfc5,18.93,1.21,165.0,18
Dotyk.Application.Paint,2018-02-04T18:57:42.0621257Z,2018-02-04T18:59:13.612Z,644e17ab-92ef-411c-9709-177ad590fe6f,18.95,1.53,111.0,18
Dotyk.Application.Paint,2018-02-04T18:57:50.4476446Z,2018-02-04T18:58:53.176Z,16b3dd58-fa47-4de3-ba77-a4fc20744d8c,18.95,1.05,109.0,18
Dotyk.Application.Paint,2018-02-04T19:00:53.4290922Z,2018-02-04T19:03:28.587Z,6ba87da9-fbde-41a1-bf32-ca8b189a791e,19.0,2.59,45.0,19
Dotyk.Application.Paint,2018-02-04T19:04:38.3205439Z,2018-02-04T19:05:18.858Z,94393547-4746-45c9-8d3c-af8c934c13fe,19.07,0.68,45.0,19
Dotyk.Application.Paint,2018-02-04T19:05:23.6627374Z,2018-02-04T19:08:02.644Z,221edadb-e6ba-46a2-b027-b41916992ab4,19.08,2.65,45.0,19
Dotyk.Application.Paint,2018-02-04T19:08:21.6605859Z,2018-02-04T19:10:20.621Z,9af50c3b-b570-4444-a5be-6a9a198b3293,19.13,1.98,45.0,19
Dotyk.Application.Paint,2018-02-04T19:11:11.8732021Z,2018-02-04T19:12:22.875Z,bb82ea9d-7a03-4c2b-baa6-805708ff7752,19.18,1.18,45.0,19
Dotyk.Application.Paint,2018-02-04T19:13:29.0614276Z,2018-02-04T19:14:02.062Z,1cec13b0-afd0-48b5-b707-3cb37c2eae35,19.22,0.55,115.0,19
Dotyk.Application.Paint,2018-02-04T19:18:16.2708749Z,2018-02-04T19:19:12.236Z,d330f536-95d2-411b-972d-158b938a2c8d,19.3,0.93,165.0,19
Dotyk.Application.Paint,2018-02-04T19:41:08.3054185Z,2018-02-04T19:45:05.719Z,7354d3d5-c91a-4b57-9efb-c69dca7153ee,19.68,3.96,45.0,19
Dotyk.Application.Paint,2018-02-05T17:53:18.2377508Z,2018-02-05T17:53:34.771Z,4b148d94-e2d2-4518-96fc-3bc66243f029,17.88,0.28,142.0,17
Dotyk.Application.Paint,2018-02-05T18:01:08.0296322Z,2018-02-05T18:01:39.811Z,e4f4130a-3a5c-47f7-b3df-a9bbb8f5ae17,18.02,0.53,89.0,18
Dotyk.Application.Paint,2018-02-05T18:07:26.3963646Z,2018-02-05T18:07:47.058Z,8eef9aa3-9926-4d6d-8c8f-4641cde61306,18.12,0.34,89.0,18
Dotyk.Application.Paint,2018-02-05T18:35:49.878523Z,2018-02-05T19:17:01.566Z,b26ca0f2-6259-45bb-b543-ebcc0f21143d,18.58,41.19,142.0,18
Dotyk.Application.Paint,2018-02-05T22:50:43.1524802Z,2018-02-05T22:50:46.017Z,fa3cc288-fcfe-4109-a225-bc9033e81739,22.83,0.05,89.0,22
Dotyk.Application.Paint,2018-02-05T22:50:52.7124952Z,2018-02-05T22:50:56.722Z,131aec31-d6ac-404e-b24b-ae3261c6c1b4,22.83,0.07,89.0,22
Dotyk.Application.Paint,2018-02-06T11:53:21.3326053Z,2018-02-06T11:53:47.737Z,ccb23067-d70e-4b59-9b29-99bb3eef7fe3,11.88,0.44,132.0,11
Dotyk.Application.Paint,2018-02-06T14:21:50.4212856Z,2018-02-06T14:23:18.424Z,cd4757ce-8690-4ef8-8834-902321264595,14.35,1.47,25.0,14
Dotyk.Application.Paint,2018-02-06T15:52:48.4650262Z,2018-02-06T15:57:24.809Z,1796d455-8884-46e6-aa48-794238cf28c5,15.87,4.61,48.0,15
Dotyk.Application.Paint,2018-02-06T16:04:34.1514886Z,2018-02-06T16:06:30.131Z,2d21e834-69f7-44c3-bb32-a540fa89deeb,16.07,1.93,33.0,16
