AppId,StartTime,EndTime,Id,Time,Duration,Revenue
Dotyk.Application.AirHockey,2018-02-09T17:40:19.0884892Z,2018-02-09T17:42:27.085Z,a4644e17-bc83-4cbb-badd-fa077bc99422,17.67,2.13,52.0
Dotyk.Application.AirHockey,2018-02-09T17:45:00.9031378Z,2018-02-09T17:54:08.855Z,9187388f-8327-4a07-b486-3b236998c57c,17.75,9.13,109.0
Dotyk.Application.AirHockey,2018-02-09T17:50:16.0906334Z,2018-02-09T17:59:55Z,a1582c1a-0f01-4862-8206-27ed5000b8ec,17.83,9.65,52.0
Dotyk.Application.AirHockey,2018-02-09T17:54:53.4508426Z,2018-02-09T17:55:11.525Z,c1a6dc64-40cb-4ae2-a9f0-406d63eaadb1,17.9,0.3,72.0
Dotyk.Application.AirHockey,2018-02-09T17:58:53.1141818Z,2018-02-09T18:22:22.819Z,51efabf5-06fe-498e-a22d-4eac18709cc5,17.97,23.5,115.0
Dotyk.Application.AirHockey,2018-02-09T17:59:00.9384518Z,2018-02-09T17:59:07.333Z,38a56dfc-5592-4c73-a4c1-798b121744ed,17.98,0.11,25.0
Dotyk.Application.AirHockey,2018-02-09T17:59:59.2491028Z,2018-02-09T18:07:24.341Z,2c0d0d95-a077-4cf7-bdff-7b1708e47447,17.98,7.42,52.0
Dotyk.Application.AirHockey,2018-02-09T18:08:30.9662348Z,2018-02-09T18:09:25.302Z,73f389ff-4ef8-4ed1-9cb2-2e7b5c2cf589,18.13,0.91,65.0
Dotyk.Application.AirHockey,2018-02-09T18:10:46.5038736Z,2018-02-09T18:51:53.691Z,9f5b30fd-b466-4f2b-b21e-040ea8225309,18.17,41.12,37.0
Dotyk.Application.AirHockey,2018-02-09T18:10:47.1341189Z,2018-02-09T18:15:25.685Z,6879ea07-b48c-478b-9fba-c656d8b15e39,18.17,4.64,115.0
Dotyk.Application.AirHockey,2018-02-09T18:13:40.6903863Z,2018-02-09T18:25:02.333Z,e43877da-fc7c-4c4c-918e-88e7869f004a,18.22,11.36,72.0
Dotyk.Application.AirHockey,2018-02-09T18:32:24.283165Z,2018-02-09T18:33:21.473Z,0dd42777-1ad0-420d-8d80-025ad720c123,18.53,0.95,52.0
Dotyk.Application.AirHockey,2018-02-09T18:36:44.4214569Z,2018-02-09T18:37:00.817Z,0615f5bf-f7c9-4a66-8f6e-bf6618c07f5d,18.6,0.27,52.0
Dotyk.Application.AirHockey,2018-02-09T18:38:37.2761185Z,2018-02-09T18:39:28.861Z,dbc67d9c-f7f8-42d1-bd95-b265fb541ee9,18.63,0.86,52.0
Dotyk.Application.AirHockey,2018-02-09T18:38:47.0913798Z,2018-02-09T18:39:35.013Z,b3ace775-1d8f-41b4-8527-b3473f5789af,18.63,0.8,52.0
Dotyk.Application.AirHockey,2018-02-09T18:43:11.9967109Z,2018-02-09T18:43:15.057Z,b4f9abb2-d496-4dd0-9807-668982e5da42,18.72,0.05,52.0
Dotyk.Application.AirHockey,2018-02-09T18:49:40.4448795Z,2018-02-09T18:52:14.56Z,3e548bd7-ab1c-46c4-a91f-b3f527a82bcb,18.82,2.57,72.0
Dotyk.Application.AirHockey,2018-02-09T18:52:04.9661228Z,2018-02-09T18:55:16.27Z,a7ad122b-aa03-4283-9d6b-73e3b170a061,18.87,3.19,37.0
Dotyk.Application.AirHockey,2018-02-09T18:58:29.0044183Z,2018-02-09T18:58:55.103Z,4aa39e4f-97de-4282-8d9d-56c07d0d8124,18.97,0.43,52.0
Dotyk.Application.AirHockey,2018-02-09T18:59:00.3629493Z,2018-02-09T19:19:19.046Z,35b33e71-e536-443d-8c4e-08cb1342f605,18.98,20.31,52.0
Dotyk.Application.AirHockey,2018-02-09T19:03:17.4744499Z,2018-02-09T19:38:23.202Z,4eb84924-4579-4a0b-b29a-24bd4eecf350,19.05,35.1,115.0
Dotyk.Application.AirHockey,2018-02-09T19:06:20.2697527Z,2018-02-09T19:10:45.218Z,9dc5aacc-6801-4c5a-b4aa-fd4c100d4bb3,19.1,4.42,25.0
Dotyk.Application.AirHockey,2018-02-09T19:06:30.3089998Z,2018-02-09T19:38:21.378Z,afed0308-a50a-4bff-b920-fed0f7da10ec,19.1,31.85,115.0
Dotyk.Application.AirHockey,2018-02-09T19:08:03.8910064Z,2018-02-09T19:24:15.514Z,2876970f-0967-4d95-91cb-c2a977f7c413,19.13,16.19,115.0
Dotyk.Application.AirHockey,2018-02-09T19:11:01.9741716Z,2018-02-09T19:12:50.558Z,04246677-29ba-45dd-9d50-cfe8128c2862,19.18,1.81,25.0
Dotyk.Application.AirHockey,2018-02-09T19:14:43.7822555Z,2018-02-09T19:15:49.019Z,1472ce80-d14b-4efd-914e-4b0c2fc14540,19.23,1.09,165.0
Dotyk.Application.AirHockey,2018-02-09T19:28:58.5449508Z,2018-02-09T19:30:27.031Z,3945643a-9fd9-4b3b-b1a5-f8efc67b3270,19.47,1.47,115.0
Dotyk.Application.AirHockey,2018-02-09T19:40:46.78227Z,2018-02-09T19:58:54.148Z,0da1719f-9405-4770-a4be-676a5a310d3c,19.67,18.12,70.0
Dotyk.Application.AirHockey,2018-02-09T19:47:05.5105262Z,2018-02-09T20:48:05.242Z,14ee2a5f-5f38-499a-b23f-9cdb730ccfa8,19.78,61.0,115.0
Dotyk.Application.AirHockey,2018-02-09T20:12:20.0979663Z,2018-02-09T20:16:50.02Z,61f8829f-e76b-42a6-af96-5e6a0fab5958,20.2,4.5,38.0
Dotyk.Application.AirHockey,2018-02-09T20:32:47.3946227Z,2018-02-09T20:36:45.474Z,0148047c-2ad8-4f85-aad0-20bd8441c0bb,20.53,3.97,115.0
Dotyk.Application.AirHockey,2018-02-09T20:44:26.4488762Z,2018-02-09T20:45:34.694Z,2939dcc5-a33f-4433-af6e-ccab0301128d,20.73,1.14,115.0
Dotyk.Application.AirHockey,2018-02-09T20:45:39.9711442Z,2018-02-09T20:55:09.637Z,a9a7779c-db42-4774-9741-44ec55d2561e,20.75,9.49,115.0
Dotyk.Application.AirHockey,2018-02-09T20:58:43.8095252Z,2018-02-09T21:02:29.217Z,f5db069a-2bd3-4c42-ad56-22d477da7453,20.97,3.76,115.0
Dotyk.Application.AirHockey,2018-02-09T21:46:25.5964625Z,2018-02-09T21:58:16.993Z,e3450a44-0262-445d-a098-f088a3e9a4a7,21.77,11.86,89.0
Dotyk.Application.AirHockey,2018-02-09T22:13:44.6862959Z,2018-02-09T22:24:00.801Z,23788624-344e-4e7a-9074-57f7013d85e7,22.22,10.27,25.0
Dotyk.Application.AirHockey,2018-02-09T23:37:13.2803627Z,2018-02-09T23:41:45.55Z,2e45ca94-8574-4071-9fa8-467696af2277,23.62,4.54,25.0
Dotyk.Application.AirHockey,2018-02-10T16:06:04.1519065Z,2018-02-10T16:20:52.968Z,8731a92f-dc21-49e6-b634-ce50fb2cc477,16.1,14.81,165.0
Dotyk.Application.AirHockey,2018-02-10T16:10:01.8336973Z,2018-02-10T16:19:01.283Z,76e35661-040e-4912-be83-af813fbe660c,16.17,8.99,37.0
Dotyk.Application.AirHockey,2018-02-10T16:10:20.3955259Z,2018-02-10T16:10:37.647Z,e9bb7173-b093-4c0b-9680-14e29c192747,16.17,0.29,35.0
Dotyk.Application.AirHockey,2018-02-10T16:12:35.8169863Z,2018-02-10T16:17:07.412Z,7d5f6d18-fbd9-4aae-8f9f-e6e9cf6ffd20,16.2,4.53,35.0
Dotyk.Application.AirHockey,2018-02-10T16:20:58.1777409Z,2018-02-10T16:21:19.164Z,5994facc-c880-4975-b44f-cf60b91bfb41,16.33,0.35,132.0
Dotyk.Application.AirHockey,2018-02-10T16:36:28.4978942Z,2018-02-10T16:36:44.046Z,74683559-f37c-4af7-83e0-b7c708cb4ba4,16.6,0.26,38.0
Dotyk.Application.AirHockey,2018-02-10T16:36:51.0053564Z,2018-02-10T16:38:01.658Z,63f0dcb9-452a-4aa6-9804-0e2c5eb56c63,16.6,1.18,38.0
Dotyk.Application.AirHockey,2018-02-10T16:38:09.9747149Z,2018-02-10T16:38:47.001Z,ac507994-2c73-425e-a20d-586712d974a0,16.63,0.62,65.0
Dotyk.Application.AirHockey,2018-02-10T16:38:47.2641958Z,2018-02-10T16:42:07.141Z,a83ce0e1-36a9-4300-888b-b787c1262036,16.63,3.33,165.0
Dotyk.Application.AirHockey,2018-02-10T16:38:55.8100658Z,2018-02-10T16:39:00.064Z,3b568dde-e657-40a0-82ff-91a45b221299,16.63,0.07,65.0
Dotyk.Application.AirHockey,2018-02-10T16:46:14.4142901Z,2018-02-10T16:48:15.492Z,e32cf651-286b-4878-8fff-d86432121800,16.77,2.02,165.0
Dotyk.Application.AirHockey,2018-02-10T16:50:20.898726Z,2018-02-10T16:53:10.144Z,34c828c3-ce54-4909-a24a-e1848ff9687a,16.83,2.82,27.0
Dotyk.Application.AirHockey,2018-02-10T16:50:22.8482202Z,2018-02-10T16:52:11.819Z,f39b96f1-b7ac-423a-b96f-7d2c1fce6d70,16.83,1.82,37.0
Dotyk.Application.AirHockey,2018-02-10T16:55:25.1086691Z,2018-02-10T17:17:05.437Z,98ba834e-873e-42f6-9952-9bcbf1718356,16.92,21.67,105.0
Dotyk.Application.AirHockey,2018-02-10T16:58:52.4811354Z,2018-02-10T17:07:05.222Z,5852a197-6e2a-4fae-b5d9-5994d8e09728,16.97,8.21,132.0
Dotyk.Application.AirHockey,2018-02-10T16:59:45.4880785Z,2018-02-10T17:04:37.02Z,74c1d8c1-2908-406e-bd9d-5dbb71aacb35,16.98,4.86,65.0
Dotyk.Application.AirHockey,2018-02-10T16:59:57.9029042Z,2018-02-10T17:04:39.051Z,bbbff5f2-0941-4e28-9b2c-6b86a8512932,16.98,4.69,70.0
Dotyk.Application.AirHockey,2018-02-10T17:16:56.1605792Z,2018-02-10T17:17:54.616Z,eeb3ec03-3caa-432b-be56-895bd5a20000,17.27,0.97,165.0
Dotyk.Application.AirHockey,2018-02-10T17:17:43.8928905Z,2018-02-10T17:24:04.36Z,46a76c52-4528-4f68-9657-1fe596ba621e,17.28,6.34,105.0
Dotyk.Application.AirHockey,2018-02-10T17:45:33.7465908Z,2018-02-10T17:50:47.905Z,7f588732-cbe8-4a30-a242-d1df1eaf4ab9,17.75,5.24,89.0
Dotyk.Application.AirHockey,2018-02-10T17:45:38.469015Z,2018-02-10T17:56:21.83Z,761c6c06-daf8-4565-8e5f-44fb246d53fa,17.75,10.72,165.0
Dotyk.Application.AirHockey,2018-02-10T17:47:47.6560904Z,2018-02-10T17:48:15.271Z,3d5b8c02-aec3-485c-95eb-8a49ead3b9f9,17.78,0.46,55.0
Dotyk.Application.AirHockey,2018-02-10T17:51:03.9539003Z,2018-02-10T18:20:34.682Z,d6d46a97-e02b-4081-80d9-a857eea8522d,17.85,29.51,89.0
Dotyk.Application.AirHockey,2018-02-10T18:06:15.697229Z,2018-02-10T18:08:51.314Z,72ec4925-c4fb-4a79-8c88-68ac5f8cec9c,18.1,2.59,65.0
Dotyk.Application.AirHockey,2018-02-10T18:19:12.1081296Z,2018-02-10T19:25:47.052Z,65c5ab25-d4ee-49f1-8c02-a991d5cf3e47,18.32,66.58,37.0
Dotyk.Application.AirHockey,2018-02-10T18:20:09.8235838Z,2018-02-10T18:20:28.588Z,bf476497-93f4-4821-98aa-dd155c6efb82,18.33,0.31,55.0
Dotyk.Application.AirHockey,2018-02-10T18:20:45.3653808Z,2018-02-10T18:41:44.581Z,22f99a35-8fea-4c27-b81f-97979c61f375,18.33,20.99,27.0
Dotyk.Application.AirHockey,2018-02-10T18:57:19.0320492Z,2018-02-10T19:01:46.594Z,fe3db056-6091-4880-bd27-d0d41e49fedd,18.95,4.46,65.0
Dotyk.Application.AirHockey,2018-02-10T18:57:35.9117201Z,2018-02-10T19:00:21.785Z,58ae0e7d-ad5d-4f9e-ac60-03c0965b288c,18.95,2.76,165.0
Dotyk.Application.AirHockey,2018-02-10T19:03:41.4370419Z,2018-02-10T19:03:46.199Z,4835274f-d758-4845-8f48-1a320a0cba63,19.05,0.08,165.0
Dotyk.Application.AirHockey,2018-02-10T19:03:50.0731498Z,2018-02-10T19:04:42.068Z,75044150-ff87-4500-ab0f-4285124b38e6,19.05,0.87,165.0
Dotyk.Application.AirHockey,2018-02-10T19:04:31.8666282Z,2018-02-10T19:04:37.248Z,b41b64a3-602a-4ffb-ad24-c4a2043c2bf7,19.07,0.09,65.0
Dotyk.Application.AirHockey,2018-02-10T19:28:00.4103248Z,2018-02-10T19:39:23.696Z,a7bf30e7-2c93-4173-aca3-77c4d243c0a6,19.47,11.39,37.0
Dotyk.Application.AirHockey,2018-02-10T19:29:25.5634801Z,2018-02-10T20:04:31.811Z,d6423078-2da3-4fd1-bf47-6953b6b220e5,19.48,35.1,65.0
Dotyk.Application.AirHockey,2018-02-10T19:39:36.9559912Z,2018-02-10T20:08:02.625Z,026a2622-b36d-4e8e-8e47-a84dcddcd69c,19.65,28.43,132.0
Dotyk.Application.AirHockey,2018-02-10T19:47:59.7379155Z,2018-02-10T20:07:24.429Z,914d774e-5d96-49f1-9a2a-5a9ecd60c552,19.78,19.41,165.0
Dotyk.Application.AirHockey,2018-02-10T19:53:18.0512906Z,2018-02-10T19:56:32.112Z,158820c3-5715-42be-8339-079c30b7a21c,19.88,3.23,38.0
Dotyk.Application.AirHockey,2018-02-10T20:01:10.9509849Z,2018-02-10T20:56:32.113Z,449b70ca-dd50-4390-90a3-ea6b782d2154,20.02,55.35,38.0
Dotyk.Application.AirHockey,2018-02-10T20:07:35.3845368Z,2018-02-10T20:08:24.223Z,966127b3-1616-42e0-952c-0dc0199f3c96,20.12,0.81,165.0
Dotyk.Application.AirHockey,2018-02-10T20:10:31.7675044Z,2018-02-10T20:10:58.703Z,4dd2e63c-cd7b-460b-81c1-22701c0ff26f,20.17,0.45,58.0
Dotyk.Application.AirHockey,2018-02-10T20:11:44.7515778Z,2018-02-10T20:12:02.32Z,d3874aa4-f3dd-4ff8-9b42-b1e30b96bb8f,20.18,0.29,58.0
Dotyk.Application.AirHockey,2018-02-10T20:12:06.6353285Z,2018-02-10T20:16:55.726Z,79d8f7c1-b067-4e36-b782-d9ba7e7bfe0c,20.2,4.82,70.0
Dotyk.Application.AirHockey,2018-02-10T20:15:49.2667356Z,2018-02-10T20:16:51.479Z,5d533346-e3c8-4f9b-8eac-c3cd0eeb03b2,20.25,1.04,65.0
Dotyk.Application.AirHockey,2018-02-10T20:17:00.6184565Z,2018-02-10T20:17:52.851Z,457f30ba-d2b8-4d27-82b0-f3740e033ce1,20.28,0.87,65.0
Dotyk.Application.AirHockey,2018-02-10T20:17:51.3493446Z,2018-02-10T20:20:28.525Z,cb5f71b8-cbc9-4557-bcd1-5fa88a58da8a,20.28,2.62,105.0
Dotyk.Application.AirHockey,2018-02-10T20:19:12.9743105Z,2018-02-10T20:28:42.775Z,046ad4f1-5771-4877-a55c-edc43d222be1,20.32,9.5,58.0
Dotyk.Application.AirHockey,2018-02-10T20:19:19.1938274Z,2018-02-10T20:20:01.547Z,7db0def9-4470-4f4a-8ea4-400aa0e8fa14,20.32,0.71,65.0
Dotyk.Application.AirHockey,2018-02-10T20:45:23.6217555Z,2018-02-10T20:58:04.527Z,7b418278-9858-417b-aa0e-b21d08cc1f29,20.75,12.68,58.0
Dotyk.Application.AirHockey,2018-02-10T20:48:21.6628552Z,2018-02-10T20:48:36.578Z,0bfcd819-1f09-490f-9e43-cf0f9db2370e,20.8,0.25,165.0
Dotyk.Application.AirHockey,2018-02-10T20:55:40.7794168Z,2018-02-10T21:00:16.951Z,3696bbc4-592e-416d-8c65-cd53b2426d8e,20.92,4.6,70.0
Dotyk.Application.AirHockey,2018-02-10T21:00:43.7732025Z,2018-02-10T21:22:30.105Z,d8b7335a-c107-408d-8abe-a232ee68ee8d,21.0,21.77,70.0
Dotyk.Application.AirHockey,2018-02-10T21:11:43.2899456Z,2018-02-10T21:12:52.165Z,60083c1e-9d71-40e9-b2fd-dc9f33bf3568,21.18,1.15,58.0
Dotyk.Application.AirHockey,2018-02-10T21:13:48.8619938Z,2018-02-10T21:14:51.568Z,1d297725-118a-4f4f-adb8-e189728153c5,21.22,1.05,58.0
Dotyk.Application.AirHockey,2018-02-10T21:15:48.2441385Z,2018-02-10T21:21:40.043Z,d61047d3-6d96-42d1-8975-c6aa699f86af,21.25,5.86,27.0
Dotyk.Application.AirHockey,2018-02-10T21:29:44.5134791Z,2018-02-10T22:34:03.282Z,1b7804e4-79c8-495f-94e7-fada157701d1,21.48,64.31,65.0
Dotyk.Application.AirHockey,2018-02-10T21:44:37.1533693Z,2018-02-10T21:46:08.055Z,1baab5ad-b846-4904-b8bf-5446386835f4,21.73,1.52,35.0
Dotyk.Application.AirHockey,2018-02-10T23:23:47.9556211Z,2018-02-10T23:24:03.14Z,406de8e2-3eb7-4257-ba20-9ea2c2fdea0d,23.38,0.25,132.0
Dotyk.Application.AirHockey,2018-02-10T23:25:56.0321298Z,2018-02-10T23:26:14.95Z,e9180e51-d4f7-4a35-8c13-e78c4fbe892b,23.42,0.32,27.0
Dotyk.Application.AirHockey,2018-02-10T23:26:12.179543Z,2018-02-10T23:26:32.039Z,658a274b-e750-4409-98c3-c9c2668839e0,23.43,0.33,37.0
Dotyk.Application.AirHockey,2018-02-10T23:26:36.8679423Z,2018-02-10T23:27:33.563Z,9ebbca6f-9b80-4b49-82e8-0b245b8c37ca,23.43,0.94,132.0
Dotyk.Application.AirHockey,2018-02-11T09:48:03.810594Z,2018-02-11T09:49:17.204Z,e1ff65c5-809c-493e-ac70-79c4777514a5,9.8,1.22,25.0
Dotyk.Application.AirHockey,2018-02-11T10:01:42.8112701Z,2018-02-11T10:12:18.004Z,4844c036-0a59-4f16-9e59-aace1217f8b4,10.02,10.59,350.0
Dotyk.Application.AirHockey,2018-02-11T10:02:15.3100268Z,2018-02-11T10:03:25.355Z,d9794da8-c4c5-40b6-9a03-502ac8ddf7c6,10.03,1.17,65.0
Dotyk.Application.AirHockey,2018-02-11T10:05:35.12981Z,2018-02-11T10:06:50.678Z,4175b28d-d4c4-43f8-a5a0-88530ccdc972,10.08,1.26,98.0
Dotyk.Application.AirHockey,2018-02-11T10:16:34.5228671Z,2018-02-11T10:18:02.108Z,4a586a78-5662-4827-8705-148f7421d941,10.27,1.46,132.0
Dotyk.Application.AirHockey,2018-02-11T10:21:26.3107908Z,2018-02-11T10:25:04.384Z,d8bca4cb-005e-4197-bb4a-88774212c36a,10.35,3.63,19.0
Dotyk.Application.AirHockey,2018-02-11T10:23:43.890107Z,2018-02-11T10:24:02.78Z,153540ad-3a70-465f-b5c4-a2d0ffd8ea71,10.38,0.31,98.0
Dotyk.Application.AirHockey,2018-02-11T10:26:52.5988398Z,2018-02-11T10:28:19.009Z,05171e14-6050-431f-b9a9-ec5ae172afd9,10.43,1.44,185.0
Dotyk.Application.AirHockey,2018-02-11T10:35:19.2611401Z,2018-02-11T10:35:45.548Z,e7117adb-d269-4beb-a3f8-87ca96337af6,10.58,0.44,98.0
Dotyk.Application.AirHockey,2018-02-11T10:40:58.1695183Z,2018-02-11T10:42:17.666Z,eeef3606-856c-4f0c-893d-8001cf5f3314,10.67,1.32,37.0
Dotyk.Application.AirHockey,2018-02-11T10:42:56.0096831Z,2018-02-11T10:43:16.732Z,9a9e611a-ca2e-415a-b189-7a138efd6c0d,10.7,0.35,165.0
Dotyk.Application.AirHockey,2018-02-11T10:47:00.6828691Z,2018-02-11T10:48:42.898Z,cc0b817f-ea69-4832-9c3e-d5deeee66ffa,10.78,1.7,37.0
Dotyk.Application.AirHockey,2018-02-11T10:49:33.3535501Z,2018-02-11T11:38:43.133Z,a9b2ead8-55e6-47a0-af71-b6f28c71c9a2,10.82,49.16,165.0
Dotyk.Application.AirHockey,2018-02-11T10:50:57.258757Z,2018-02-11T10:56:20.66Z,07ed70eb-cf7f-49f6-8147-16f881f53d8f,10.83,5.39,89.0
Dotyk.Application.AirHockey,2018-02-11T10:52:27.9743673Z,2018-02-11T10:53:55.556Z,07fd1b09-3577-4854-b1b0-61a5ab1ddfd7,10.87,1.46,98.0
Dotyk.Application.AirHockey,2018-02-11T10:52:40.3287403Z,2018-02-11T11:39:29.284Z,d3dfe72b-0226-4b06-aa37-23dc1a75e9dc,10.87,46.82,185.0
Dotyk.Application.AirHockey,2018-02-11T10:58:58.9966827Z,2018-02-11T11:10:23.523Z,21655256-4d12-4f5e-8a86-fad1f311bd0d,10.97,11.41,109.0
Dotyk.Application.AirHockey,2018-02-11T10:59:24.8105174Z,2018-02-11T11:00:02.861Z,d7c6d90e-e321-4e86-9f72-82d98ed5ed0c,10.98,0.63,98.0
Dotyk.Application.AirHockey,2018-02-11T11:02:49.6186183Z,2018-02-11T12:05:42.75Z,f168f733-7b36-42fd-97ed-3c4eb90ccdc5,11.03,62.89,145.0
Dotyk.Application.AirHockey,2018-02-11T11:03:33.047533Z,2018-02-11T11:05:43.345Z,eedd6b98-cb89-46eb-ba0e-2409bb40586e,11.05,2.17,65.0
Dotyk.Application.AirHockey,2018-02-11T11:07:19.0688905Z,2018-02-11T11:09:15.195Z,067e0b44-316c-48ed-8cdd-5ced9e9060e0,11.12,1.94,165.0
Dotyk.Application.AirHockey,2018-02-11T11:07:44.1105253Z,2018-02-11T11:08:10.174Z,d1cb1dcc-c631-4f64-96ba-6fc281765c5f,11.12,0.43,65.0
Dotyk.Application.AirHockey,2018-02-11T11:10:00.6877036Z,2018-02-11T11:12:58.906Z,a0a5d3dd-6a92-461e-a26e-0a7a35fb12b7,11.17,2.97,185.0
Dotyk.Application.AirHockey,2018-02-11T11:10:29.1648848Z,2018-02-11T11:15:17.521Z,4635aff3-75bb-4c60-b18b-6a68881480a3,11.17,4.81,109.0
Dotyk.Application.AirHockey,2018-02-11T11:10:38.7174096Z,2018-02-11T11:11:22.599Z,02b6fe58-27ae-4cbc-8843-01e1f40116c7,11.17,0.73,45.0
Dotyk.Application.AirHockey,2018-02-11T11:11:11.6412558Z,2018-02-11T11:11:27.414Z,070daefe-4e89-45c6-8f7a-1d3ea90106e0,11.18,0.26,65.0
Dotyk.Application.AirHockey,2018-02-11T11:17:48.3057549Z,2018-02-11T11:19:03.196Z,0d669c98-1d55-4bc6-a0f1-ada05ab21790,11.28,1.25,155.0
Dotyk.Application.AirHockey,2018-02-11T11:19:20.1418516Z,2018-02-11T11:32:43.924Z,ef5716a6-382d-42e2-a76e-c00d37f45a61,11.32,13.4,155.0
Dotyk.Application.AirHockey,2018-02-11T11:20:25.3890798Z,2018-02-11T11:30:54.208Z,e023ec50-ae00-4c9a-a39f-0fab8a25ed26,11.33,10.48,165.0
Dotyk.Application.AirHockey,2018-02-11T11:20:26.197171Z,2018-02-11T11:30:39.249Z,3b7a979e-6cf3-4c8b-b618-d47fe714eaf5,11.33,10.22,65.0
Dotyk.Application.AirHockey,2018-02-11T11:31:03.9180484Z,2018-02-11T11:31:09.432Z,c04a9625-3e89-43a5-a932-6b7c51e6d53b,11.52,0.09,65.0
Dotyk.Application.AirHockey,2018-02-11T11:31:18.4424338Z,2018-02-11T11:31:38.057Z,081a2473-3f46-4f69-8386-5737fe7bd5b9,11.52,0.33,65.0
Dotyk.Application.AirHockey,2018-02-11T11:34:11.9196051Z,2018-02-11T11:38:10.648Z,2bec20f1-2f8e-4678-b227-07b1a2f6ab0f,11.57,3.98,89.0
Dotyk.Application.AirHockey,2018-02-11T11:38:38.5833399Z,2018-02-11T11:41:25.061Z,bae66c4d-7465-4520-92ff-1ce6fb2d94d2,11.63,2.77,350.0
Dotyk.Application.AirHockey,2018-02-11T11:44:33.985517Z,2018-02-11T11:44:44.859Z,a6a992b0-b1c7-499b-920a-da4859821517,11.73,0.18,92.0
Dotyk.Application.AirHockey,2018-02-11T11:45:36.6475201Z,2018-02-11T11:46:25.74Z,10a16b69-167b-4219-bd4c-66bcd1f0002a,11.75,0.82,350.0
Dotyk.Application.AirHockey,2018-02-11T11:45:53.1337999Z,2018-02-11T11:46:13.983Z,63bb15d1-30b0-4553-9e9a-9f7cf66ab356,11.75,0.35,92.0
Dotyk.Application.AirHockey,2018-02-11T11:46:23.3636446Z,2018-02-11T11:52:54.384Z,3bda0fa4-008a-4deb-bbb1-b28a4943de2a,11.77,6.52,65.0
Dotyk.Application.AirHockey,2018-02-11T11:46:33.482303Z,2018-02-11T11:47:09.375Z,291ea894-22d5-4221-8fd4-489032ca9528,11.77,0.6,350.0
Dotyk.Application.AirHockey,2018-02-11T11:46:33.7861036Z,2018-02-11T11:47:03.562Z,11e177f9-8569-46a7-87bd-f11c3c462fa5,11.77,0.5,92.0
Dotyk.Application.AirHockey,2018-02-11T11:49:56.8981875Z,2018-02-11T11:50:26.931Z,865aba32-0869-4923-bd65-f19411e3c4c6,11.82,0.5,92.0
Dotyk.Application.AirHockey,2018-02-11T12:03:26.5733496Z,2018-02-11T12:05:53.91Z,74acc220-2fc3-4e41-94a0-a19b13373ea3,12.05,2.46,65.0
Dotyk.Application.AirHockey,2018-02-11T12:13:24.0147032Z,2018-02-11T12:15:30.314Z,b599d43a-bb82-469f-91c9-5437ac23f18f,12.22,2.1,165.0
Dotyk.Application.AirHockey,2018-02-11T12:14:36.0846373Z,2018-02-11T12:22:14.824Z,31af12e0-5441-4ac5-ac3e-08b1178896a6,12.23,7.65,109.0
Dotyk.Application.AirHockey,2018-02-11T12:17:38.4289442Z,2018-02-11T12:55:12.16Z,b9e52c66-7a08-47ad-a8ef-c33c78eff385,12.28,37.56,92.0
Dotyk.Application.AirHockey,2018-02-11T12:19:32.6116549Z,2018-02-11T12:23:49.673Z,eebfc284-f977-4e39-8c36-723313074586,12.32,4.28,145.0
Dotyk.Application.AirHockey,2018-02-11T12:20:42.9513795Z,2018-02-11T12:26:26.46Z,95f48995-ea0b-4af8-882d-1eabc30d6eae,12.33,5.73,155.0
Dotyk.Application.AirHockey,2018-02-11T12:28:53.0839175Z,2018-02-11T12:31:33.48Z,3ff09a78-c6af-4984-af4b-08f6d3362489,12.47,2.67,155.0
Dotyk.Application.AirHockey,2018-02-11T12:33:36.7709432Z,2018-02-11T12:33:58.403Z,11fa43cb-fa80-40b6-b4e0-f085deb037f7,12.55,0.36,165.0
Dotyk.Application.AirHockey,2018-02-11T12:34:13.6810411Z,2018-02-11T12:34:16.246Z,a960de36-185b-4fc7-b714-c57f454ee2be,12.57,0.04,165.0
Dotyk.Application.AirHockey,2018-02-11T12:37:01.8375263Z,2018-02-11T12:37:04.937Z,d9adbb34-b2bf-41ed-8734-57d3f72e9457,12.62,0.05,165.0
Dotyk.Application.AirHockey,2018-02-11T12:40:56.2364931Z,2018-02-11T12:41:49.943Z,956c818b-5682-4803-b9cf-c4f3adb92094,12.67,0.9,185.0
Dotyk.Application.AirHockey,2018-02-11T12:47:48.4427951Z,2018-02-11T12:48:40.489Z,0bba5e02-9418-49dc-9982-1ba1ca448139,12.78,0.87,110.0
Dotyk.Application.AirHockey,2018-02-11T12:49:07.748217Z,2018-02-11T13:04:27.23Z,4f53f282-5d45-48d3-9aa2-6c299dbc31ae,12.82,15.32,165.0
Dotyk.Application.AirHockey,2018-02-11T12:51:09.3005452Z,2018-02-11T14:17:14.226Z,376c3c65-a7d4-4461-91d7-71677beadceb,12.85,86.08,185.0
Dotyk.Application.AirHockey,2018-02-11T12:52:16.5210673Z,2018-02-11T12:53:55.055Z,c12378dd-71bb-4940-86df-24867c4adcf8,12.87,1.64,65.0
Dotyk.Application.AirHockey,2018-02-11T12:53:58.0029979Z,2018-02-11T12:57:59.397Z,48a9bb92-90d8-42a6-ad40-57a7b096de9d,12.88,4.02,65.0
Dotyk.Application.AirHockey,2018-02-11T12:55:42.9844203Z,2018-02-11T12:56:24.897Z,4e64cc79-d12a-49b1-98e9-ea63d6891981,12.92,0.7,19.0
