AppId,StartTime,EndTime,Id,Time,Duration,Revenue,Hours,Weekday
Dotyk.Application.Wallpapers,2018-02-02T17:04:57.3911108Z,2018-02-02T17:05:15.133Z,3d226c71-18ed-4d4b-bf3b-7b26e0cd1cf7,17.07,0.3,25.0,17,4
Dotyk.Application.Wallpapers,2018-02-02T17:20:04.137739Z,2018-02-02T17:21:12.27Z,c4a72ead-0ffa-4099-84bc-8a1cabc8cf23,17.33,1.14,25.0,17,4
Dotyk.Application.Wallpapers,2018-02-02T17:20:10.5365127Z,2018-02-02T17:21:01.446Z,0d0f75aa-23cd-4b45-a467-799fa3404cd1,17.33,0.85,30.0,17,4
Dotyk.Application.Wallpapers,2018-02-02T17:27:39.3532754Z,2018-02-02T17:28:26.862Z,ce594ef8-5fc1-49e8-861e-121bde5c7748,17.45,0.79,25.0,17,4
Dotyk.Application.Wallpapers,2018-02-02T17:35:42.5379642Z,2018-02-02T18:19:07.164Z,3eae6406-f9da-413f-b66f-ccf3dada7c62,17.58,43.41,115.0,17,4
Dotyk.Application.Wallpapers,2018-02-02T17:46:03.0818973Z,2018-02-02T17:46:07.344Z,c0a4ea76-2f44-4a94-8cca-081869aee9ac,17.77,0.07,98.0,17,4
Dotyk.Application.Wallpapers,2018-02-02T17:51:03.3019039Z,2018-02-02T17:52:32.544Z,4bffb931-5632-4e1a-8a02-43783dcfccd6,17.85,1.49,52.0,17,4
Dotyk.Application.Wallpapers,2018-02-02T18:01:58.9800272Z,2018-02-02T18:24:58.878Z,d0bc6b27-fc02-41e3-97d1-e2117e53a343,18.02,23.0,52.0,18,4
Dotyk.Application.Wallpapers,2018-02-02T19:03:07.0023837Z,2018-02-02T19:03:38.085Z,12a4e1fd-8630-40a5-8f70-d3657b0dd1b6,19.05,0.52,115.0,19,4
Dotyk.Application.Wallpapers,2018-02-02T19:18:43.9059215Z,2018-02-02T19:34:25.441Z,06504a7a-1af5-479e-b08b-1d9665a00493,19.3,15.69,115.0,19,4
Dotyk.Application.Wallpapers,2018-02-02T19:35:05.1349546Z,2018-02-02T19:38:55.655Z,473bed91-5301-4c9e-b5c1-5b0437ae0d83,19.58,3.84,115.0,19,4
Dotyk.Application.Wallpapers,2018-02-02T19:35:27.4990337Z,2018-02-02T19:35:34.782Z,5198f4f2-26f5-496e-96db-d1dfd861ae39,19.58,0.12,155.0,19,4
Dotyk.Application.Wallpapers,2018-02-02T19:37:32.5910721Z,2018-02-02T19:37:58.933Z,05c2ae3a-f47f-4f3c-8124-62cd74196ed5,19.62,0.44,155.0,19,4
Dotyk.Application.Wallpapers,2018-02-02T19:39:02.2336896Z,2018-02-02T19:39:14.523Z,f6fb6814-dbb4-4f9a-829e-ca8b8b9f096c,19.65,0.2,45.0,19,4
Dotyk.Application.Wallpapers,2018-02-02T19:41:08.6980579Z,2018-02-02T19:41:20.641Z,fe7ec6f5-3d79-4098-bfbd-6daba420e812,19.68,0.2,155.0,19,4
Dotyk.Application.Wallpapers,2018-02-02T20:35:18.1481892Z,2018-02-02T20:48:55.075Z,7d4d6337-c7ae-4274-a81a-234da24261f4,20.58,13.62,399.0,20,4
Dotyk.Application.Wallpapers,2018-02-03T09:24:22.1920114Z,2018-02-03T09:24:38.238Z,2c9c0ccc-efed-4728-91a7-29559a29c405,9.4,0.27,380.0,9,5
Dotyk.Application.Wallpapers,2018-02-03T09:26:03.9310746Z,2018-02-03T09:26:39.765Z,add9634b-7f90-43cc-98a8-4d530de45aee,9.43,0.6,380.0,9,5
Dotyk.Application.Wallpapers,2018-02-03T09:31:31.1591811Z,2018-02-03T09:31:48.218Z,d352324d-4af7-4123-8bc7-b1d490da3886,9.52,0.28,380.0,9,5
Dotyk.Application.Wallpapers,2018-02-03T09:32:14.0021659Z,2018-02-03T09:32:21.065Z,b24c4b62-5324-411f-b87b-43944d240291,9.53,0.12,380.0,9,5
Dotyk.Application.Wallpapers,2018-02-03T09:32:28.8812138Z,2018-02-03T09:32:52.865Z,0ff9b1b2-9cf8-49ac-a918-d47859a160f5,9.53,0.4,380.0,9,5
Dotyk.Application.Wallpapers,2018-02-03T09:40:57.054221Z,2018-02-03T09:41:44.14Z,f35fa6aa-94e4-47b7-aa48-bc93d62921ca,9.67,0.78,380.0,9,5
Dotyk.Application.Wallpapers,2018-02-03T09:42:11.5945296Z,2018-02-03T09:42:43.313Z,aad3d5f7-3c8d-4c4d-8e74-7f9758cbf36f,9.7,0.53,380.0,9,5
Dotyk.Application.Wallpapers,2018-02-03T09:47:22.5255508Z,2018-02-03T09:47:49.6Z,8bfbc4aa-ce2a-48ae-918f-5d99444318c1,9.78,0.45,380.0,9,5
Dotyk.Application.Wallpapers,2018-02-03T09:49:35.0340823Z,2018-02-03T09:49:50.224Z,4ba07259-6ec3-4c83-9332-2ac949b9619c,9.82,0.25,380.0,9,5
Dotyk.Application.Wallpapers,2018-02-03T09:49:55.6612538Z,2018-02-03T09:50:06.604Z,2dbfa8e5-f96d-4d98-8f73-eb3818a0d772,9.82,0.18,380.0,9,5
Dotyk.Application.Wallpapers,2018-02-03T10:46:25.1253995Z,2018-02-03T10:46:28.734Z,6092cc1f-2a35-4a90-8cab-5fef7c576f20,10.77,0.06,165.0,10,5
Dotyk.Application.Wallpapers,2018-02-03T11:07:49.9758446Z,2018-02-03T11:08:26.384Z,97249d12-0f4d-49f4-bb73-d8310bc523ac,11.12,0.61,165.0,11,5
Dotyk.Application.Wallpapers,2018-02-03T11:11:56.9524091Z,2018-02-03T11:12:44.294Z,84175198-685a-41d9-9510-4dde26a4230e,11.18,0.79,165.0,11,5
Dotyk.Application.Wallpapers,2018-02-03T11:13:56.1703111Z,2018-02-03T11:15:02.755Z,3c644e26-65ac-4e50-8b5a-e05d650e403d,11.22,1.11,25.0,11,5
Dotyk.Application.Wallpapers,2018-02-03T11:15:15.3384698Z,2018-02-03T11:15:32.402Z,cf76bebc-089e-4b2a-b84f-a1c0ce1d42f5,11.25,0.28,132.0,11,5
Dotyk.Application.Wallpapers,2018-02-03T11:24:40.5639297Z,2018-02-03T11:25:08.516Z,2053a008-3594-4bb4-9fb2-aa98af264ae9,11.4,0.47,25.0,11,5
Dotyk.Application.Wallpapers,2018-02-03T11:26:12.2512413Z,2018-02-03T11:26:55.673Z,eb7cc66c-a15e-4eb6-9f6a-b8f0c166d311,11.43,0.72,25.0,11,5
Dotyk.Application.Wallpapers,2018-02-03T11:27:52.0561298Z,2018-02-03T11:28:31.779Z,8493285b-3712-4ed2-b5ff-498ee0444c9d,11.45,0.66,25.0,11,5
Dotyk.Application.Wallpapers,2018-02-03T11:30:24.1127474Z,2018-02-03T11:32:11.086Z,2e788458-6743-44d7-a792-0fc491d980d1,11.5,1.78,25.0,11,5
Dotyk.Application.Wallpapers,2018-02-03T11:32:12.8506574Z,2018-02-03T11:33:18.612Z,92ac0e7a-f6fe-476b-aba2-2bb0a6ce3735,11.53,1.1,25.0,11,5
Dotyk.Application.Wallpapers,2018-02-03T11:32:29.8373946Z,2018-02-03T11:32:50.637Z,651f5475-13a2-4312-881d-eb9ab28477b0,11.53,0.35,25.0,11,5
Dotyk.Application.Wallpapers,2018-02-03T11:57:26.836945Z,2018-02-03T11:57:58.62Z,4f383793-2313-48f9-b1ae-6de18e808751,11.95,0.53,25.0,11,5
Dotyk.Application.Wallpapers,2018-02-03T11:57:35.6819286Z,2018-02-03T11:57:54.074Z,59183d42-890d-449f-875d-435717cdc888,11.95,0.31,25.0,11,5
Dotyk.Application.Wallpapers,2018-02-03T12:04:36.9719601Z,2018-02-03T12:05:25.882Z,0fe53929-c95c-43a0-b61a-db9118db9fbd,12.07,0.82,25.0,12,5
Dotyk.Application.Wallpapers,2018-02-03T12:05:52.811074Z,2018-02-03T12:06:03.953Z,ae9c833b-ba2c-440d-81d9-4c037d4fb374,12.08,0.19,25.0,12,5
Dotyk.Application.Wallpapers,2018-02-03T12:10:45.7788455Z,2018-02-03T12:11:04.613Z,65868c8b-7e03-49d5-b600-c510677b5d53,12.17,0.31,25.0,12,5
Dotyk.Application.Wallpapers,2018-02-03T12:13:13.9678349Z,2018-02-03T13:26:06.654Z,2f1e9c67-b790-45d5-bcb1-5dc7a1c76d2c,12.22,72.88,155.0,12,5
Dotyk.Application.Wallpapers,2018-02-03T12:35:26.0508784Z,2018-02-03T12:35:43.829Z,9bda9bc9-c5a8-42b7-a81b-335f48bce7ee,12.58,0.3,105.0,12,5
Dotyk.Application.Wallpapers,2018-02-03T12:39:30.0915669Z,2018-02-03T12:39:58.95Z,fbfe40b7-8b31-4548-9383-2dc9d9acbe20,12.65,0.48,105.0,12,5
Dotyk.Application.Wallpapers,2018-02-03T12:40:18.0387318Z,2018-02-03T12:40:47.773Z,1e84468a-89c9-4d60-872b-31ed6489d902,12.67,0.5,165.0,12,5
Dotyk.Application.Wallpapers,2018-02-03T12:55:44.527967Z,2018-02-03T12:56:02.045Z,4cce41c6-f0dc-4ef5-b1b2-1cceb927e44a,12.92,0.29,165.0,12,5
Dotyk.Application.Wallpapers,2018-02-03T13:42:37.0426102Z,2018-02-03T13:43:18.305Z,b0017223-b0a0-48bf-981e-1ff88511ef42,13.7,0.69,165.0,13,5
Dotyk.Application.Wallpapers,2018-02-03T13:50:46.149403Z,2018-02-03T13:51:13.761Z,45ca09df-7944-4f26-9738-778ddf3ed455,13.83,0.46,105.0,13,5
Dotyk.Application.Wallpapers,2018-02-03T13:52:12.8008012Z,2018-02-03T14:07:48.917Z,1dce08c8-95bb-4a52-9c9f-67a8807b08d6,13.87,15.6,105.0,13,5
Dotyk.Application.Wallpapers,2018-02-03T14:10:00.6533355Z,2018-02-03T14:10:09.535Z,708e5fe7-6327-4473-92cf-8944cc4520ef,14.17,0.15,165.0,14,5
Dotyk.Application.Wallpapers,2018-02-03T14:26:50.3910561Z,2018-02-03T14:26:59.195Z,c46a4df0-2f23-4f06-919b-6aa85d5ade6c,14.43,0.15,132.0,14,5
Dotyk.Application.Wallpapers,2018-02-03T14:31:08.1676127Z,2018-02-03T15:19:23.721Z,f1e304fb-fdf8-48d9-a087-18dcefb62d64,14.52,48.26,380.0,14,5
Dotyk.Application.Wallpapers,2018-02-03T14:49:25.6773619Z,2018-02-03T14:52:10.747Z,4114d084-ebd6-4cbf-8d3e-bc36bed76196,14.82,2.75,165.0,14,5
Dotyk.Application.Wallpapers,2018-02-03T14:53:27.7497059Z,2018-02-03T14:53:35.38Z,1b568782-53ba-4f22-824a-32fa7c09bccf,14.88,0.13,165.0,14,5
Dotyk.Application.Wallpapers,2018-02-03T14:54:04.4694284Z,2018-02-03T14:54:11.816Z,a1ff3c06-f70c-4b7c-8dc3-406020b0955c,14.9,0.12,155.0,14,5
Dotyk.Application.Wallpapers,2018-02-03T15:07:06.9702072Z,2018-02-03T15:08:58.727Z,5f05ba18-a631-4a88-aa4a-20d5584a2126,15.12,1.86,25.0,15,5
Dotyk.Application.Wallpapers,2018-02-03T15:18:36.3431842Z,2018-02-03T15:19:49.041Z,a1e5799d-56a7-423a-98b5-88ecfed56f3d,15.3,1.21,105.0,15,5
Dotyk.Application.Wallpapers,2018-02-03T15:20:02.5765518Z,2018-02-03T15:20:04.369Z,3fa75051-d4e0-4d25-8472-70fa2960521c,15.33,0.03,105.0,15,5
Dotyk.Application.Wallpapers,2018-02-03T15:23:23.2092367Z,2018-02-03T15:24:20.552Z,66cb1812-f2be-4231-9a5e-4fad3ed8a2c6,15.38,0.96,105.0,15,5
Dotyk.Application.Wallpapers,2018-02-03T16:07:43.346894Z,2018-02-03T16:07:45.364Z,2d03d2a2-5c39-4025-bd84-e90f54f21caf,16.12,0.03,105.0,16,5
Dotyk.Application.Wallpapers,2018-02-03T16:20:03.2022624Z,2018-02-03T16:20:19.049Z,80d1f5ca-d815-4e2b-ae08-3c6bf718d3e0,16.33,0.26,165.0,16,5
Dotyk.Application.Wallpapers,2018-02-03T16:21:30.6753506Z,2018-02-03T16:24:04.01Z,bb6df732-f2ba-4248-879d-342fd8e92c2f,16.35,2.56,165.0,16,5
Dotyk.Application.Wallpapers,2018-02-03T16:24:15.460024Z,2018-02-03T16:24:24.775Z,c809c83e-8ac4-4b3c-8027-0291a604de6f,16.4,0.16,105.0,16,5
Dotyk.Application.Wallpapers,2018-02-03T16:31:41.2297767Z,2018-02-03T16:31:47.833Z,b14a409e-c3a6-43b2-b0a9-b40445f028e6,16.52,0.11,165.0,16,5
Dotyk.Application.Wallpapers,2018-02-03T16:45:44.8037147Z,2018-02-03T16:47:40.537Z,1a6e1b59-c64f-4394-a193-6fdd12a9c36e,16.75,1.93,19.0,16,5
Dotyk.Application.Wallpapers,2018-02-03T16:47:45.7388554Z,2018-02-03T17:09:10.576Z,f04a6b6b-e422-4cac-bf18-2cbc24b579e2,16.78,21.41,19.0,16,5
Dotyk.Application.Wallpapers,2018-02-03T19:00:26.4688001Z,2018-02-03T21:08:00.552Z,b410308f-3f2f-44b2-876d-5163cc2b6284,19.0,127.57,185.0,19,5
Dotyk.Application.Wallpapers,2018-02-03T19:22:37.5811595Z,2018-02-03T19:22:48.149Z,c37ccb8c-558e-4fa6-b6cb-b8ffdca77696,19.37,0.18,165.0,19,5
Dotyk.Application.Wallpapers,2018-02-03T20:46:12.5173444Z,2018-02-03T20:47:33.813Z,cd70666f-17ff-4998-9be4-591dcf69417a,20.77,1.35,165.0,20,5
Dotyk.Application.Wallpapers,2018-02-04T09:58:43.218028Z,2018-02-04T09:59:31.401Z,33e85905-0244-4e02-b9c3-cdb656de0e5b,9.97,0.8,109.0,9,6
Dotyk.Application.Wallpapers,2018-02-04T09:59:40.4898004Z,2018-02-04T10:00:16.171Z,a1fb55e7-1bf4-4fba-9e42-c18710795a27,9.98,0.59,109.0,9,6
Dotyk.Application.Wallpapers,2018-02-04T10:03:58.6417788Z,2018-02-04T10:04:02.708Z,92c3d005-11aa-4f7d-9a90-d864279d7d96,10.05,0.07,109.0,10,6
Dotyk.Application.Wallpapers,2018-02-04T10:29:57.5444915Z,2018-02-04T10:41:08.298Z,dc5f15cd-f373-4b45-b467-5a2d6dba4a66,10.48,11.18,185.0,10,6
Dotyk.Application.Wallpapers,2018-02-04T10:40:45.7652518Z,2018-02-04T10:41:02.104Z,6ca6d210-e1d0-4ff0-9cfb-01b50919f590,10.67,0.27,132.0,10,6
Dotyk.Application.Wallpapers,2018-02-04T10:41:07.5121018Z,2018-02-04T10:41:33.449Z,a7886f69-5561-4ae6-aa3d-1c867c44b92b,10.68,0.43,132.0,10,6
Dotyk.Application.Wallpapers,2018-02-04T10:44:20.7953762Z,2018-02-04T10:45:08.47Z,1e093025-8657-458f-9ebf-3d5823a8f2e5,10.73,0.79,132.0,10,6
Dotyk.Application.Wallpapers,2018-02-04T10:46:10.8937196Z,2018-02-04T10:46:33.135Z,19f5c4e4-4648-4e45-9556-ae66be8f4d7a,10.77,0.37,132.0,10,6
Dotyk.Application.Wallpapers,2018-02-04T11:20:08.391289Z,2018-02-04T11:20:26.367Z,3314ec64-9a3f-4947-9ea2-ba6b105a1659,11.33,0.3,45.0,11,6
Dotyk.Application.Wallpapers,2018-02-04T11:21:00.6092759Z,2018-02-04T11:22:02.942Z,2de7d852-6e7e-48f0-89c0-9d821413d70f,11.35,1.04,109.0,11,6
Dotyk.Application.Wallpapers,2018-02-04T11:21:10.2843606Z,2018-02-04T11:21:35.727Z,27c54e94-e8d4-4006-ad71-619d31ee8ecd,11.35,0.42,45.0,11,6
Dotyk.Application.Wallpapers,2018-02-04T11:21:25.243054Z,2018-02-04T11:22:04.236Z,d50b11bc-2721-4c87-b693-62f79dfad426,11.35,0.65,109.0,11,6
Dotyk.Application.Wallpapers,2018-02-04T11:21:49.2446988Z,2018-02-04T11:22:10.537Z,e343d439-7962-4334-bdcd-8eb3e2362e4d,11.35,0.35,45.0,11,6
Dotyk.Application.Wallpapers,2018-02-04T11:22:28.4155012Z,2018-02-04T11:23:06.986Z,50d8ce36-40fd-4396-b1b8-bd6af734506b,11.37,0.64,45.0,11,6
Dotyk.Application.Wallpapers,2018-02-04T11:23:11.1247817Z,2018-02-04T11:23:31.915Z,b9c5c300-b764-4046-a984-9029494cb19c,11.38,0.35,45.0,11,6
Dotyk.Application.Wallpapers,2018-02-04T11:24:51.6278026Z,2018-02-04T11:25:08.108Z,6cf7a6c8-804b-4c9a-ba51-7e1dd5514952,11.4,0.27,45.0,11,6
Dotyk.Application.Wallpapers,2018-02-04T11:25:18.3736754Z,2018-02-04T11:26:01.772Z,3ddcd0e7-4ede-4ebc-bc70-b339bb129c52,11.42,0.72,45.0,11,6
Dotyk.Application.Wallpapers,2018-02-04T11:27:52.7368878Z,2018-02-04T11:28:04.013Z,2d73371d-514b-4d88-b994-8369b3edec70,11.45,0.19,109.0,11,6
Dotyk.Application.Wallpapers,2018-02-04T11:30:54.6608175Z,2018-02-04T11:32:33.375Z,8241242a-0b2b-4e04-9caa-31cd7e592ef4,11.5,1.65,109.0,11,6
Dotyk.Application.Wallpapers,2018-02-04T11:31:06.1334347Z,2018-02-04T11:41:49.629Z,a139c7ad-af55-4d60-bc3a-e2a3dc5fb8ce,11.52,10.72,109.0,11,6
Dotyk.Application.Wallpapers,2018-02-04T11:31:17.2569737Z,2018-02-04T11:41:51.381Z,09028996-cbfc-4d34-8f73-16884f0587f0,11.52,10.57,45.0,11,6
Dotyk.Application.Wallpapers,2018-02-04T11:45:38.0165158Z,2018-02-04T11:46:43.376Z,ed48f052-7163-449b-86cb-8d4d336903c2,11.75,1.09,132.0,11,6
Dotyk.Application.Wallpapers,2018-02-04T12:04:05.144285Z,2018-02-04T12:04:20.036Z,d1b389eb-2b0e-4e3c-9d4c-9df24fcce977,12.07,0.25,132.0,12,6
Dotyk.Application.Wallpapers,2018-02-04T12:08:32.7074169Z,2018-02-04T12:08:54.39Z,adf9b848-cbdd-49d4-8d13-d33f27511060,12.13,0.36,109.0,12,6
Dotyk.Application.Wallpapers,2018-02-04T12:09:04.341272Z,2018-02-04T12:09:32.458Z,1ca49f7c-91a1-4359-a582-3ea5ce118224,12.15,0.47,109.0,12,6
Dotyk.Application.Wallpapers,2018-02-04T12:25:49.4371575Z,2018-02-04T12:28:42.969Z,f78c70c6-14a9-4a7a-821c-e45945a1195c,12.42,2.89,72.0,12,6
Dotyk.Application.Wallpapers,2018-02-04T12:25:54.6779452Z,2018-02-04T12:26:13.354Z,a32f8c47-65a4-4169-81ac-60dcf37fd2b1,12.42,0.31,132.0,12,6
Dotyk.Application.Wallpapers,2018-02-04T12:26:27.228681Z,2018-02-04T12:26:56.36Z,1f98875d-4903-495d-913f-b1ff7ab02636,12.43,0.49,132.0,12,6
Dotyk.Application.Wallpapers,2018-02-04T12:27:16.1391972Z,2018-02-04T12:27:43.637Z,082d1438-988a-4571-aad9-aad9a7120f84,12.45,0.46,132.0,12,6
Dotyk.Application.Wallpapers,2018-02-04T12:28:25.9669271Z,2018-02-04T12:28:34.7Z,203c0e0a-b199-48f3-8ee9-b5800a0e0322,12.47,0.15,132.0,12,6
Dotyk.Application.Wallpapers,2018-02-04T12:28:43.3590557Z,2018-02-04T12:28:55.78Z,7fe141dd-4fbe-4274-b122-6c55d0f97fb3,12.47,0.21,132.0,12,6
Dotyk.Application.Wallpapers,2018-02-04T12:29:30.4443968Z,2018-02-04T12:29:42.552Z,2ca43dbc-95d6-4eaa-b7a0-451c5bf33367,12.48,0.2,132.0,12,6
Dotyk.Application.Wallpapers,2018-02-04T12:30:26.5865135Z,2018-02-04T13:28:13.786Z,bb93c35d-1e8e-4e7c-9160-1989078e973f,12.5,57.79,72.0,12,6
Dotyk.Application.Wallpapers,2018-02-04T12:43:43.6721035Z,2018-02-04T12:43:56.431Z,b47df67d-50b0-4aa3-a3ac-1bb8d5106a34,12.72,0.21,132.0,12,6
Dotyk.Application.Wallpapers,2018-02-04T12:44:09.1443408Z,2018-02-04T12:44:30.907Z,61bc2b5c-c48b-4e20-beaf-82570af898e8,12.73,0.36,185.0,12,6
Dotyk.Application.Wallpapers,2018-02-04T12:44:16.3615994Z,2018-02-04T12:44:44.956Z,85e46552-09ac-4174-9e2c-56034902a64d,12.73,0.48,132.0,12,6
Dotyk.Application.Wallpapers,2018-02-04T12:44:35.4218733Z,2018-02-04T12:44:42.471Z,c1a136c7-a9a2-4565-8ee5-97dd73b70283,12.73,0.12,185.0,12,6
Dotyk.Application.Wallpapers,2018-02-04T13:12:05.9971087Z,2018-02-04T13:12:26.641Z,359236c9-edf3-44db-862b-ec0038538cfd,13.2,0.34,185.0,13,6
Dotyk.Application.Wallpapers,2018-02-04T13:35:44.8800829Z,2018-02-04T14:10:31.173Z,a69d7e37-b4ee-49c8-ac11-60265df42698,13.58,34.77,185.0,13,6
Dotyk.Application.Wallpapers,2018-02-04T14:10:36.5894624Z,2018-02-04T14:12:07.726Z,0a44cf77-2cfe-43d2-bad2-11ec22a4192b,14.17,1.52,185.0,14,6
Dotyk.Application.Wallpapers,2018-02-04T14:12:33.9046957Z,2018-02-04T14:28:11.02Z,13d71d82-934c-487d-9d98-1975cdcb253e,14.2,15.62,185.0,14,6
Dotyk.Application.Wallpapers,2018-02-04T14:24:21.3333531Z,2018-02-04T14:26:40.483Z,d9f7a10c-ead0-4ba4-8750-6b7db42d2cb4,14.4,2.32,109.0,14,6
Dotyk.Application.Wallpapers,2018-02-04T14:24:42.6917086Z,2018-02-04T14:26:42.638Z,240bdfd0-af4f-422c-b85a-5c82903a3a54,14.4,2.0,109.0,14,6
Dotyk.Application.Wallpapers,2018-02-04T14:48:22.6321659Z,2018-02-04T16:27:49.057Z,84397ee4-2d74-4de8-b3c6-3eedf9f03627,14.8,99.44,185.0,14,6
Dotyk.Application.Wallpapers,2018-02-04T14:59:07.7047396Z,2018-02-04T14:59:31.63Z,83f5911d-75cd-49f2-8af9-feec8d04c79e,14.98,0.4,38.0,14,6
Dotyk.Application.Wallpapers,2018-02-04T15:15:59.6730299Z,2018-02-04T15:27:07.76Z,2e556f19-abf5-49b1-ae82-f3fd49577c3f,15.25,11.13,45.0,15,6
Dotyk.Application.Wallpapers,2018-02-04T15:18:38.6177618Z,2018-02-04T16:19:24.469Z,705c8b87-319a-49f5-9ff2-7d1cf2cf5fd8,15.3,60.76,105.0,15,6
Dotyk.Application.Wallpapers,2018-02-04T16:00:38.1219547Z,2018-02-04T16:02:04.661Z,0609b4fc-706c-4807-9ee0-68c9f24c35dc,16.0,1.44,45.0,16,6
Dotyk.Application.Wallpapers,2018-02-04T16:00:56.6635455Z,2018-02-04T16:06:31.414Z,815ce374-0580-4682-85eb-d7b816d81d61,16.0,5.58,115.0,16,6
Dotyk.Application.Wallpapers,2018-02-04T16:43:52.3971274Z,2018-02-04T16:48:16.309Z,f3bfd32c-8d6c-47eb-a605-21b19607f04d,16.72,4.4,38.0,16,6
Dotyk.Application.Wallpapers,2018-02-04T17:37:14.1838891Z,2018-02-04T17:37:53.365Z,b9cbc19c-977c-4410-bc36-55dc1e27736b,17.62,0.65,185.0,17,6
Dotyk.Application.Wallpapers,2018-02-04T17:38:13.2240333Z,2018-02-04T17:38:38.8Z,a8be524f-e6d9-4e7a-89ff-9a76d7cb6ffe,17.63,0.43,115.0,17,6
Dotyk.Application.Wallpapers,2018-02-04T17:50:46.5180723Z,2018-02-04T17:51:43.706Z,d5eb6190-649f-49b8-8005-d794ac4e6089,17.83,0.95,115.0,17,6
