AppId,StartTime,EndTime,Id,Time,Duration,Revenue,Hours,Weekday
Dotyk.Application.PhotoShare,2018-02-04T18:59:10.1686324Z,2018-02-04T18:59:29.514Z,31c501c4-5c7a-4202-b20a-e2da2c51060a,18.98,0.32,165.0,18,6
Dotyk.Application.PhotoShare,2018-02-04T19:11:58.6418908Z,2018-02-04T19:13:29.984Z,a3a5accb-f03e-4a8d-b31a-e446ccdaf5e8,19.18,1.52,109.0,19,6
Dotyk.Application.PhotoShare,2018-02-05T17:49:11.4373903Z,2018-02-05T17:50:15.516Z,c97c3405-af6e-49fa-8318-574dac893024,17.82,1.07,89.0,17,0
Dotyk.Application.PhotoShare,2018-02-05T18:04:05.4193994Z,2018-02-05T18:04:15.259Z,ddd09cb8-007f-448d-8a82-3f2a4175fa52,18.07,0.16,142.0,18,0
Dotyk.Application.PhotoShare,2018-02-05T18:27:59.6997979Z,2018-02-05T18:28:39.052Z,4cae2a6b-c3fa-4a6a-9108-f070492dc0d0,18.45,0.66,142.0,18,0
Dotyk.Application.PhotoShare,2018-02-05T18:36:37.4142364Z,2018-02-05T18:38:39.191Z,b8b62d6c-41ae-46af-8a2f-9e77ce057611,18.6,2.03,89.0,18,0
Dotyk.Application.PhotoShare,2018-02-06T14:21:29.4028675Z,2018-02-06T14:21:39.486Z,efa3418e-9702-4211-8ea7-38cfdc72d39a,14.35,0.17,25.0,14,1
Dotyk.Application.PhotoShare,2018-02-06T14:21:56.7318337Z,2018-02-06T14:21:58.55Z,1cfdb8f0-242c-4bf0-b05e-39fbdb43ba00,14.35,0.03,65.0,14,1
Dotyk.Application.PhotoShare,2018-02-06T14:24:17.7745559Z,2018-02-06T14:24:19.89Z,ac76fb9a-d395-48c9-99f1-21b9bc30a4db,14.4,0.04,165.0,14,1
Dotyk.Application.PhotoShare,2018-02-06T16:08:58.6726909Z,2018-02-06T16:09:05.122Z,da0ad7a2-b18b-41e9-879e-cdb9d00a52d3,16.13,0.11,33.0,16,1
Dotyk.Application.PhotoShare,2018-02-06T16:44:53.9713107Z,2018-02-06T16:45:03.672Z,d47f2da1-ce8c-48d9-b765-cb1d69e3ccdd,16.73,0.16,142.0,16,1
Dotyk.Application.PhotoShare,2018-02-06T16:47:42.9950269Z,2018-02-06T16:47:49.631Z,715ff698-40ee-4cbd-9836-52cab11a9b48,16.78,0.11,105.0,16,1
Dotyk.Application.PhotoShare,2018-02-06T16:55:05.9739188Z,2018-02-06T16:55:14.644Z,f03c3ca7-b23d-472b-a2a5-f9a145d139d3,16.92,0.14,142.0,16,1
Dotyk.Application.PhotoShare,2018-02-06T16:55:21.0612223Z,2018-02-06T16:55:28.61Z,89069876-4a84-4b4f-86de-0826f3f9f547,16.92,0.13,105.0,16,1
Dotyk.Application.PhotoShare,2018-02-06T16:55:54.9567221Z,2018-02-06T16:56:05.737Z,817d547f-6929-431f-a559-70eee3906034,16.92,0.18,165.0,16,1
Dotyk.Application.PhotoShare,2018-02-06T16:56:47.5101657Z,2018-02-06T16:56:52.491Z,68dbce59-2e60-490b-97eb-980566c9081d,16.93,0.08,39.0,16,1
Dotyk.Application.PhotoShare,2018-02-06T17:03:20.7938086Z,2018-02-06T17:04:31.654Z,e5ee85bd-275c-4963-b911-5f9092b8b730,17.05,1.18,132.0,17,1
Dotyk.Application.PhotoShare,2018-02-06T17:06:24.3801452Z,2018-02-06T17:06:45.265Z,a5ab2799-9478-4aff-b8f0-adb381c9cbaa,17.1,0.35,155.0,17,1
Dotyk.Application.PhotoShare,2018-02-06T17:10:29.4791813Z,2018-02-06T17:10:33.088Z,8fa2312e-2e04-4a60-afca-df7ae3e6d344,17.17,0.06,132.0,17,1
Dotyk.Application.PhotoShare,2018-02-06T17:21:54.2097602Z,2018-02-06T18:01:20.85Z,e74c94f3-a3b2-4f92-8b26-751f7d4a71cf,17.35,39.44,65.0,17,1
Dotyk.Application.PhotoShare,2018-02-06T18:15:18.8132488Z,2018-02-06T18:15:23.565Z,69531c7b-8fe5-495b-ae0e-177c74d1ee96,18.25,0.08,115.0,18,1
Dotyk.Application.PhotoShare,2018-02-06T18:28:18.6980527Z,2018-02-06T18:29:03.954Z,00f8795c-07b2-4cbb-ae4c-9d417e382cee,18.47,0.75,142.0,18,1
Dotyk.Application.PhotoShare,2018-02-06T19:22:10.7769072Z,2018-02-06T19:22:19.181Z,c442246b-4e79-42e9-9110-fc7a0690ae40,19.37,0.14,115.0,19,1
Dotyk.Application.PhotoShare,2018-02-06T19:36:37.4543874Z,2018-02-06T19:37:09.007Z,5a2195ff-b57f-4c80-8fbd-8b3adfb2e972,19.6,0.53,115.0,19,1
Dotyk.Application.PhotoShare,2018-02-06T22:03:06.4547848Z,2018-02-06T22:03:12.118Z,ce8b0619-3da6-4102-b85a-7f8b9bcc6f05,22.05,0.09,142.0,22,1
Dotyk.Application.PhotoShare,2018-02-06T22:57:04.8831757Z,2018-02-06T22:58:02.808Z,5cf564f2-b01f-4f56-b86c-79229ebd6922,22.95,0.97,42.0,22,1
Dotyk.Application.PhotoShare,2018-02-07T08:22:41.2303176Z,2018-02-07T08:22:54.849Z,7ffdbe56-1ecc-4c93-bd7e-ea9852160f15,8.37,0.23,399.0,8,2
Dotyk.Application.PhotoShare,2018-02-07T12:40:07.1000399Z,2018-02-07T18:10:06.876Z,0bb886f7-7e5d-4dba-a699-d37ed1cfe325,12.67,330.0,72.0,12,2
Dotyk.Application.PhotoShare,2018-02-07T14:58:59.9292867Z,2018-02-07T14:59:16.626Z,17752e34-6c5f-4731-b254-17eb1689cfeb,14.97,0.28,19.0,14,2
Dotyk.Application.PhotoShare,2018-02-07T15:14:24.5792071Z,2018-02-07T15:14:30.505Z,3f3e803c-0b83-4e3a-98e9-180ec46157b3,15.23,0.1,185.0,15,2
Dotyk.Application.PhotoShare,2018-02-07T16:26:50.1185642Z,2018-02-07T16:28:30.126Z,c1d06b8d-ba7a-4c5a-a1bf-4415402b0c14,16.43,1.67,115.0,16,2
Dotyk.Application.PhotoShare,2018-02-07T16:30:09.9330205Z,2018-02-07T16:30:16.46Z,82f68661-1033-4e16-9567-e099d2b68ae8,16.5,0.11,109.0,16,2
Dotyk.Application.PhotoShare,2018-02-07T16:54:18.8636184Z,2018-02-07T16:54:49.366Z,5b51cb9a-1dba-4146-8d97-d03bbe13c311,16.9,0.51,109.0,16,2
Dotyk.Application.PhotoShare,2018-02-07T17:15:03.9034196Z,2018-02-07T17:15:43.377Z,9416a851-93af-4415-a897-7503acb73056,17.25,0.66,65.0,17,2
Dotyk.Application.PhotoShare,2018-02-07T18:12:06.9643184Z,2018-02-07T18:14:09.421Z,92a3e49d-8907-4458-bd76-a9fb182478ef,18.2,2.04,165.0,18,2
