AppId,StartTime,EndTime,Id,Time,Duration,Revenue,Hours
Dotyk.Application.Restaurant,2018-02-09T15:37:57.8773739Z,2018-02-09T15:39:07.032Z,ed73f44c-ddbb-46c9-8f6f-bd6e146df1df,15.62,1.15,145.0,15
Dotyk.Application.Restaurant,2018-02-09T15:46:59.5678415Z,2018-02-09T16:29:28.432Z,c65d2042-155f-4b66-96f1-86c21a4197ea,15.77,42.48,115.0,15
Dotyk.Application.Restaurant,2018-02-09T15:47:06.3632875Z,2018-02-09T16:29:34.052Z,2e87eb9d-86f2-4cb6-86c5-68219e63015f,15.78,42.46,110.0,15
Dotyk.Application.Restaurant,2018-02-09T15:50:33.8601477Z,2018-02-09T15:50:54.263Z,60416f19-adda-46b9-86b6-19cc84ca9dbf,15.83,0.34,109.0,15
Dotyk.Application.Restaurant,2018-02-09T15:51:26.882709Z,2018-02-09T15:51:44.891Z,048ed5f2-abaf-4904-85ab-9a357c33bed9,15.85,0.3,109.0,15
Dotyk.Application.Restaurant,2018-02-09T15:52:32.1012543Z,2018-02-09T15:54:19.179Z,04ab5fcc-98af-4c8b-9a7d-37898777dee7,15.87,1.78,115.0,15
Dotyk.Application.JigsawPuzzle,2018-02-09T15:53:22.9710916Z,2018-02-09T15:53:56.091Z,c5feb210-e464-42b8-8491-6d8e0afe152b,15.88,0.55,115.0,15
Dotyk.Application.JigsawPuzzle,2018-02-09T15:58:36.2574025Z,2018-02-09T16:02:34.248Z,9db5b625-d9c2-48b8-9f28-e54e7fb08aab,15.97,3.97,115.0,15
Dotyk.Application.Restaurant,2018-02-09T16:08:43.0139463Z,2018-02-09T16:11:54.081Z,f5b01b1f-8db5-433d-aeab-cb088ae8e246,16.13,3.18,19.0,16
Dotyk.Application.Restaurant,2018-02-09T16:08:48.0062919Z,2018-02-09T16:12:39.522Z,f2171d7b-db08-4385-a164-d7570756594f,16.13,3.86,52.0,16
Dotyk.Application.Memory,2018-02-09T16:12:05.1640709Z,2018-02-09T16:21:44.039Z,d1f548ee-ae83-4183-abad-0a0a232078ac,16.2,9.65,19.0,16
Dotyk.Application.Memory,2018-02-09T16:12:46.1055017Z,2018-02-09T16:21:39.586Z,f756605b-59b5-4019-a760-81d2c02fd2b4,16.2,8.89,52.0,16
Dotyk.Application.Restaurant,2018-02-09T16:13:21.4819073Z,2018-02-09T16:14:00.089Z,64a3b20d-6e06-4b54-b13d-40500d9a0484,16.22,0.64,25.0,16
Dotyk.Application.Restaurant,2018-02-09T16:15:59.3359929Z,2018-02-09T16:29:25.177Z,81c759a1-9a94-4c84-a5f5-877c00abb18a,16.25,13.43,115.0,16
Dotyk.Application.JigsawPuzzle,2018-02-09T16:16:41.2436818Z,2018-02-09T16:18:26.029Z,4a9c2fd0-ebab-4dac-8013-c4b371462212,16.27,1.75,145.0,16
Dotyk.Application.Paint,2018-02-09T16:17:25.1297516Z,2018-02-09T16:17:29.828Z,798ac6a0-d9e9-4a9c-8558-d6fef608ede3,16.28,0.08,125.0,16
Dotyk.Application.AirHockey,2018-02-09T16:17:37.8250104Z,2018-02-09T16:18:05.504Z,8fd6c5c8-9134-46ab-99f5-0517c3ef0cd2,16.28,0.46,125.0,16
Dotyk.Application.JigsawPuzzle,2018-02-09T16:18:10.5570328Z,2018-02-09T16:19:22.652Z,5a7a123c-137a-4ae0-96d1-0f827133d1fc,16.3,1.2,125.0,16
Dotyk.Application.Restaurant,2018-02-09T16:18:14.5848897Z,2018-02-09T16:19:23.685Z,5e02960d-acdf-49a4-b68c-d8cde626c02b,16.3,1.15,48.0,16
Dotyk.Application.AirHockey,2018-02-09T16:18:28.1507586Z,2018-02-09T17:51:23.448Z,b05d56a3-c1b8-489e-a75c-9e9a6f57c728,16.3,92.92,70.0,16
Dotyk.Application.Restaurant,2018-02-09T16:18:32.0269841Z,2018-02-09T17:27:55.656Z,4701d069-a67c-41f3-9a18-a1c161a8be28,16.3,69.39,145.0,16
Dotyk.Application.AirHockey,2018-02-09T16:19:26.5726036Z,2018-02-09T16:19:37.703Z,4de393bd-5bf4-4ea5-8b50-88e0ecce16e9,16.32,0.19,125.0,16
Dotyk.Application.Restaurant,2018-02-09T16:19:45.5673055Z,2018-02-09T16:20:32.742Z,b35d23c2-c6da-4a67-9b3d-b2f5ec5e5a06,16.32,0.79,48.0,16
Dotyk.Application.AirHockey,2018-02-09T16:20:12.3797388Z,2018-02-09T16:24:34.503Z,4305274f-cf8b-4b37-8ba7-e1e78b1211af,16.33,4.37,125.0,16
Dotyk.Application.Restaurant,2018-02-09T16:20:35.2806127Z,2018-02-09T16:21:12.65Z,b73fe38b-9197-47d6-abe6-c69484b443a3,16.33,0.62,48.0,16
Dotyk.Application.Restaurant,2018-02-09T16:21:18.7476313Z,2018-02-09T17:56:55.047Z,8c746663-837d-475a-a730-da9f9b495535,16.35,95.6,48.0,16
Dotyk.Application.Paint,2018-02-09T16:21:29.712677Z,2018-02-09T16:23:45.409Z,e2c37a2a-e448-4baf-9d3e-4eea0de79668,16.35,2.26,25.0,16
Dotyk.Application.Paint,2018-02-09T16:22:17.4742641Z,2018-02-09T16:50:47.599Z,f76ddd3f-bd8b-48e1-a1bb-8b14e79b8866,16.37,28.5,52.0,16
Dotyk.Application.News,2018-02-09T16:23:26.621485Z,2018-02-09T16:57:05.914Z,377e516a-0d52-4196-a2cd-39f0ea1489e3,16.38,33.65,19.0,16
Dotyk.Application.AirHockey,2018-02-09T16:24:42.0057145Z,2018-02-09T16:41:13.324Z,f9165551-0997-4d74-96dc-9d0f0941a820,16.4,16.52,125.0,16
Dotyk.Application.Wallpapers,2018-02-09T16:29:54.3580116Z,2018-02-09T16:29:56.683Z,c1402337-378f-4538-897c-2f72b887082b,16.48,0.04,115.0,16
Dotyk.Application.JigsawPuzzle,2018-02-09T16:41:58.8682973Z,2018-02-09T16:52:02.937Z,21e9e033-9335-47ad-90d6-f2c6f603fd07,16.68,10.07,25.0,16
Dotyk.Application.AirHockey,2018-02-09T16:49:39.7853102Z,2018-02-09T17:38:39.602Z,fab2025d-e2b6-47e3-bfbe-3eaf92b0b133,16.82,49.0,125.0,16
Dotyk.Application.Paint,2018-02-09T16:52:13.957676Z,2018-02-09T16:57:07.946Z,d4cf0b01-dc3c-4e10-a24f-a51d9e54bd1e,16.87,4.9,25.0,16
Dotyk.Application.AirHockey,2018-02-09T16:53:53.234534Z,2018-02-09T17:01:21.886Z,3e07efcf-a037-442a-9e88-9b2c0c5441c3,16.88,7.48,175.0,16
Dotyk.Application.Paint,2018-02-09T16:55:19.2802025Z,2018-02-09T16:59:15.482Z,2d06b905-7965-4409-9263-5cbd384fbf0f,16.92,3.94,52.0,16
Dotyk.Application.Restaurant,2018-02-09T16:58:52.5225575Z,2018-02-09T17:00:46.544Z,8f0d0ab6-949f-48ee-83fc-314fc1b819a6,16.97,1.9,132.0,16
Dotyk.Application.Restaurant,2018-02-09T16:59:08.1356179Z,2018-02-09T17:07:44.412Z,26626850-6ef9-4e8d-9e6c-7365ad0bd82b,16.98,8.6,19.0,16
Dotyk.Application.Wallpapers,2018-02-09T16:59:36.5624038Z,2018-02-09T16:59:40.694Z,4ffc1098-7632-4f26-b714-82e75270732f,16.98,0.07,52.0,16
Dotyk.Application.JigsawPuzzle,2018-02-09T16:59:51.1381336Z,2018-02-09T17:00:02.538Z,9ea97e10-f019-4442-964d-b47c8c95491d,16.98,0.19,52.0,16
Dotyk.Application.Paint,2018-02-09T17:00:13.1646475Z,2018-02-09T17:12:18.974Z,45d3578a-6d0b-43a6-8221-59e106f69d46,17.0,12.1,52.0,17
Dotyk.Application.Restaurant,2018-02-09T17:00:51.0313885Z,2018-02-09T17:01:30.85Z,8a19be52-6d5c-4653-b16f-025ff4b541f3,17.0,0.66,132.0,17
Dotyk.Application.Restaurant,2018-02-09T17:00:52.7309901Z,2018-02-09T17:07:51.665Z,cf1b7651-fbfd-4e3a-a7b3-cccb12b9bd43,17.0,6.98,25.0,17
Dotyk.Application.Restaurant,2018-02-09T17:01:33.5142285Z,2018-02-09T17:02:09.899Z,30a2bbe4-0afe-4d69-ba3c-6066f70ff3c6,17.02,0.61,132.0,17
Dotyk.Application.Paint,2018-02-09T17:01:47.1133577Z,2018-02-09T17:10:08.399Z,8a8c5a97-6076-44ba-bbed-12a85fbadf89,17.02,8.35,175.0,17
Dotyk.Application.Wallpapers,2018-02-09T17:02:17.561991Z,2018-02-09T17:55:48.194Z,951c485f-33cb-40e0-8c07-4beafe16d96e,17.03,53.51,132.0,17
Dotyk.Application.Restaurant,2018-02-09T17:02:40.6317004Z,2018-02-09T17:08:20.819Z,1115d7e1-e822-4efe-a196-d8943e5701fe,17.03,5.67,72.0,17
Dotyk.Application.AirHockey,2018-02-09T17:02:47.4484944Z,2018-02-09T17:03:32.136Z,8158136e-abe7-49cc-b373-0271e339c3b6,17.03,0.74,37.0,17
Dotyk.Application.AirHockey,2018-02-09T17:03:36.3517159Z,2018-02-09T17:14:00.073Z,51aa6ab9-af81-4ed4-92b8-740e035748fd,17.05,10.4,37.0,17
Dotyk.Application.Restaurant,2018-02-09T17:05:17.9001511Z,2018-02-09T17:55:55.525Z,485a96c3-c336-4247-a2ed-2eb369e05b34,17.08,50.63,165.0,17
Dotyk.Application.AirHockey,2018-02-09T17:05:32.516542Z,2018-02-09T17:08:03.073Z,635d51e2-d7a7-47a9-9671-ad03daf1428f,17.08,2.51,52.0,17
Dotyk.Application.PhotoShare,2018-02-09T17:07:45.1037178Z,2018-02-09T17:08:29.108Z,cf87f7d0-37ca-4db6-9036-21a84b676378,17.12,0.73,65.0,17
Dotyk.Application.Restaurant,2018-02-09T17:08:02.2435955Z,2018-02-09T17:28:03.261Z,e224ba5d-d8b5-4a66-bfc0-c12861b302a0,17.13,20.02,115.0,17
Dotyk.Application.Restaurant,2018-02-09T17:08:10.4781028Z,2018-02-09T17:27:58.853Z,bc37a996-4c7d-4c8a-883d-0395070147d6,17.13,19.81,89.0,17
Dotyk.Application.Restaurant,2018-02-09T17:08:10.5930462Z,2018-02-09T17:14:24.148Z,dce01494-250d-4248-965d-01021373de6a,17.13,6.23,19.0,17
Dotyk.Application.Restaurant,2018-02-09T17:08:16.1392496Z,2018-02-09T17:14:33.619Z,fd7161d0-3268-48c1-87cd-ac4918baa181,17.13,6.29,52.0,17
Dotyk.Application.AirHockey,2018-02-09T17:08:26.9468077Z,2018-02-09T17:08:30.358Z,21a7475e-e93a-4f1a-9fca-7d01cd0c9953,17.13,0.06,72.0,17
Dotyk.Application.JigsawPuzzle,2018-02-09T17:08:35.7081215Z,2018-02-09T17:09:52.807Z,54045887-52ca-4868-a0b3-e2d4c2cf7e78,17.13,1.28,72.0,17
Dotyk.Application.JigsawPuzzle,2018-02-09T17:08:39.2776518Z,2018-02-09T17:10:08.461Z,9f5f43a6-c339-466d-972d-5d23ad475148,17.13,1.49,25.0,17
Dotyk.Application.Paint,2018-02-09T17:10:03.1391684Z,2018-02-09T17:12:42.365Z,70ee51ec-74a7-41fd-8f31-1e179bf4cdd0,17.17,2.65,72.0,17
Dotyk.Application.Paint,2018-02-09T17:10:12.1378421Z,2018-02-09T17:10:53.456Z,e20df887-4a1c-4501-b958-3ef269c97fd5,17.17,0.69,65.0,17
Dotyk.Application.Paint,2018-02-09T17:10:14.3791842Z,2018-02-09T17:11:01.044Z,68e883c8-b0eb-4766-a45f-a258d4fc88fa,17.17,0.78,25.0,17
Dotyk.Application.Wallpapers,2018-02-09T17:11:15.3639918Z,2018-02-09T17:11:21.643Z,e37dbdd6-0b20-4bc4-87e6-c12e8452d0f5,17.18,0.1,25.0,17
Dotyk.Application.PhotoShare,2018-02-09T17:11:19.7941311Z,2018-02-09T17:19:15.827Z,6d234141-8200-415f-8941-1779cc486055,17.18,7.93,52.0,17
Dotyk.Application.PhotoShare,2018-02-09T17:11:42.4905807Z,2018-02-09T17:12:01.603Z,ecc7492a-e03c-4b75-b3ab-b7fb7631cd51,17.18,0.32,25.0,17
Dotyk.Application.AirHockey,2018-02-09T17:11:43.4303657Z,2018-02-09T17:13:31.083Z,2c280163-e430-4225-b02c-567aeb7ca3a1,17.18,1.79,35.0,17
Dotyk.Application.JigsawPuzzle,2018-02-09T17:12:10.3727778Z,2018-02-09T17:14:27.655Z,c522a3f0-2dda-4620-99f8-e9b6c2bd32cd,17.2,2.29,25.0,17
Dotyk.Application.Restaurant,2018-02-09T17:12:21.9061078Z,2018-02-09T17:19:03.889Z,8401ef4a-7a36-418f-a286-23acf13124a3,17.2,6.7,110.0,17
Dotyk.Application.AirHockey,2018-02-09T17:12:25.866265Z,2018-02-09T17:13:22.266Z,e3d3def5-c015-4948-8806-5fe12038d20a,17.2,0.94,52.0,17
Dotyk.Application.Wallpapers,2018-02-09T17:12:58.714865Z,2018-02-09T17:13:12.264Z,4588a9a6-767d-451f-ae1a-aabd2dbd1d3c,17.2,0.23,72.0,17
Dotyk.Application.AirHockey,2018-02-09T17:13:15.77898Z,2018-02-09T17:32:37.571Z,1a51d94c-32a6-4949-9ea8-c71954bab2f3,17.22,19.36,175.0,17
Dotyk.Application.Wallpapers,2018-02-09T17:13:31.766761Z,2018-02-09T17:13:39.059Z,2ac1dcc0-bd3c-4d7f-af36-de3643a2e449,17.22,0.12,72.0,17
Dotyk.Application.AirHockey,2018-02-09T17:13:35.370717Z,2018-02-09T17:16:46.059Z,467dd82f-366d-4835-9fb3-2f809c063d4e,17.22,3.18,52.0,17
Dotyk.Application.Wallpapers,2018-02-09T17:13:43.5614176Z,2018-02-09T17:13:50.136Z,80dbaba9-e91b-4682-8fb6-e4a2a7ec33b8,17.22,0.11,72.0,17
Dotyk.Application.AirHockey,2018-02-09T17:13:58.4968673Z,2018-02-09T17:14:08.914Z,20a95ce9-860b-441a-9c08-5c38010362a0,17.22,0.17,72.0,17
Dotyk.Application.PhotoShare,2018-02-09T17:14:16.1410697Z,2018-02-09T17:14:18.584Z,63f52660-12d1-4d53-8709-93900864abaa,17.23,0.04,72.0,17
Dotyk.Application.Restaurant,2018-02-09T17:14:37.6640891Z,2018-02-09T17:22:56.913Z,4db66092-6f8b-4cbe-938f-3809a9b53869,17.23,8.32,52.0,17
Dotyk.Application.JigsawPuzzle,2018-02-09T17:14:38.6980818Z,2018-02-09T17:17:55.236Z,282bc556-1def-47bc-b915-aea9a9f4914c,17.23,3.28,25.0,17
Dotyk.Application.Restaurant,2018-02-09T17:14:38.9150973Z,2018-02-09T17:16:02.396Z,d5056e9f-15f3-4768-92e3-34aae4597639,17.23,1.39,19.0,17
Dotyk.Application.Memory,2018-02-09T17:14:48.4154651Z,2018-02-09T17:15:38.548Z,f3d209d2-425c-440b-9851-339700848d38,17.23,0.84,72.0,17
Dotyk.Application.AirHockey,2018-02-09T17:15:14.9524361Z,2018-02-09T17:15:38.968Z,105d16bf-a848-4aa0-886c-72c97654ec80,17.25,0.4,132.0,17
Dotyk.Application.AirHockey,2018-02-09T17:15:27.0488929Z,2018-02-09T17:18:04.534Z,bdb0623f-1562-49e0-b3cf-16181ddcc27d,17.25,2.62,37.0,17
Dotyk.Application.Restaurant,2018-02-09T17:15:44.3061686Z,2018-02-09T17:38:26.218Z,9122acb3-64aa-43ae-bf26-e0cdb19f698c,17.25,22.7,132.0,17
Dotyk.Application.Restaurant,2018-02-09T17:15:47.1410667Z,2018-02-09T17:15:49.604Z,10991310-efe5-4d42-8565-c5292d6cc9ff,17.25,0.04,72.0,17
Dotyk.Application.AirHockey,2018-02-09T17:15:58.8970835Z,2018-02-09T17:18:18.55Z,b46cc40e-9266-49a2-a488-f57fafa6ce1d,17.25,2.33,115.0,17
Dotyk.Application.Wallpapers,2018-02-09T17:15:59.9103746Z,2018-02-09T17:16:06.27Z,4efe5a1d-0f5f-43ee-91db-fcf95f4eeca9,17.25,0.11,72.0,17
Dotyk.Application.Restaurant,2018-02-09T17:16:03.4701072Z,2018-02-09T17:19:36.05Z,3261ca47-72d9-4407-9641-4e74ed718928,17.27,3.54,145.0,17
Dotyk.Application.Restaurant,2018-02-09T17:16:06.3692798Z,2018-02-09T17:30:46.91Z,2dab1e7d-2337-4b4c-9ce7-c5116b3f2554,17.27,14.68,19.0,17
Dotyk.Application.Wallpapers,2018-02-09T17:16:10.7331893Z,2018-02-09T17:16:17.666Z,49e64172-3393-4638-8aca-fa4c13f9bd5f,17.27,0.12,72.0,17
Dotyk.Application.Paint,2018-02-09T17:16:22.1980413Z,2018-02-09T17:20:22.606Z,2bb3cdbb-28e7-447b-9ee3-3bb93ba9c3a7,17.27,4.01,72.0,17
Dotyk.Application.JigsawPuzzle,2018-02-09T17:16:53.0305133Z,2018-02-09T17:18:36.486Z,348a5e6b-5165-4bf9-be7d-7734a85b1b7d,17.27,1.72,52.0,17
Dotyk.Application.Restaurant,2018-02-09T17:17:31.6056401Z,2018-02-09T17:18:42.628Z,93622e3f-408c-4f44-9b94-de852dd31397,17.28,1.18,115.0,17
Dotyk.Application.JigsawPuzzle,2018-02-09T17:18:04.3164907Z,2018-02-09T17:20:19.021Z,44c0f1c3-400a-494d-97e9-1af2c6e12af4,17.3,2.25,25.0,17
Dotyk.Application.Wallpapers,2018-02-09T17:18:08.2535543Z,2018-02-09T17:18:22.513Z,2385e52e-180f-4df5-8192-52367af7013c,17.3,0.24,37.0,17
Dotyk.Application.AirHockey,2018-02-09T17:18:25.9365818Z,2018-02-09T17:23:39.193Z,46a40e27-6724-4d76-a157-d41481c2a1e3,17.3,5.22,115.0,17
Dotyk.Application.Memory,2018-02-09T17:18:36.0704627Z,2018-02-09T17:21:17.843Z,f70e3a46-79b9-47a8-a257-2552d3155d06,17.3,2.7,37.0,17
Dotyk.Application.Restaurant,2018-02-09T17:18:48.5890654Z,2018-02-09T17:22:15.092Z,ac417ca7-ae2d-466b-9717-fbd01c3104b7,17.3,3.44,115.0,17
Dotyk.Application.Wallpapers,2018-02-09T17:18:49.2354095Z,2018-02-09T17:19:21.129Z,a2bc6f94-fd0c-4b71-98e1-141aac83e1b6,17.3,0.53,52.0,17
Dotyk.Application.JigsawPuzzle,2018-02-09T17:19:20.5469901Z,2018-02-09T17:20:26.931Z,29b62396-d48b-4303-a90d-3e57408f3182,17.32,1.11,52.0,17
Dotyk.Application.AirHockey,2018-02-09T17:19:22.3743074Z,2018-02-09T17:22:35.77Z,cc5ec843-b314-4182-9a23-b48c06b33884,17.32,3.22,35.0,17
Dotyk.Application.Restaurant,2018-02-09T17:19:46.3519085Z,2018-02-09T17:21:15.303Z,c0138278-3160-4095-a990-3ee0faf22aa6,17.32,1.48,145.0,17
Dotyk.Application.PhotoShare,2018-02-09T17:20:33.5564875Z,2018-02-09T17:20:41.387Z,0ef71c90-4d46-4227-8cf0-2b9451dc9a2d,17.33,0.13,72.0,17
Dotyk.Application.JigsawPuzzle,2018-02-09T17:20:54.1356719Z,2018-02-09T17:31:27.505Z,73068c05-652a-46c7-89e7-d3a826fb4061,17.33,10.56,110.0,17
Dotyk.Application.Restaurant,2018-02-09T17:21:20.0869343Z,2018-02-09T17:23:15.194Z,c8341ae8-d7b7-47e9-9af4-5e41002c1dd5,17.35,1.92,145.0,17
Dotyk.Application.AirHockey,2018-02-09T17:22:37.0935171Z,2018-02-09T17:38:23.432Z,46b3f43c-f2e1-427a-98fc-9ed5447a8f41,17.37,15.77,115.0,17
Dotyk.Application.JigsawPuzzle,2018-02-09T17:22:45.2312848Z,2018-02-09T17:24:46.241Z,d4a2b4ed-82b7-47aa-b104-d508765d1007,17.37,2.02,52.0,17
Dotyk.Application.JigsawPuzzle,2018-02-09T17:22:57.149176Z,2018-02-09T17:27:47.088Z,105fe25a-9d4c-4937-bfc6-3e557bf0b251,17.37,4.83,25.0,17
Dotyk.Application.Restaurant,2018-02-09T17:23:05.3479555Z,2018-02-09T17:26:05.753Z,a5b48cd0-d2c9-48b2-9341-451992268f7c,17.38,3.01,52.0,17
Dotyk.Application.Wallpapers,2018-02-09T17:23:54.2753931Z,2018-02-09T18:55:28.119Z,8b1c1dfb-7d4f-4f0f-b37f-9936f07791e8,17.38,91.56,115.0,17
Dotyk.Application.Paint,2018-02-09T17:24:14.5482778Z,2018-02-09T17:43:18.64Z,6cbcf1c7-ab78-4842-9ddc-774c172ec43c,17.4,19.07,72.0,17
Dotyk.Application.JigsawPuzzle,2018-02-09T17:24:50.1418134Z,2018-02-09T17:25:08.892Z,4251c12d-cfa7-40be-ac2c-9bf9caccbfeb,17.4,0.31,52.0,17
Dotyk.Application.Memory,2018-02-09T17:24:54.8916484Z,2018-02-09T18:10:10.278Z,1c2fbf54-4fbc-4a03-89d3-39dfe5b11c32,17.4,45.26,37.0,17
Dotyk.Application.PhotoShare,2018-02-09T17:25:14.673567Z,2018-02-09T17:25:21.977Z,3730f61c-2699-4ba1-82d3-1bf82686b05d,17.42,0.12,52.0,17
Dotyk.Application.AirHockey,2018-02-09T17:25:36.4080601Z,2018-02-09T17:27:57.737Z,0ed0e938-87a4-4b3b-a171-fc5861734bd4,17.42,2.36,115.0,17
Dotyk.Application.Memory,2018-02-09T17:25:39.7798672Z,2018-02-09T17:27:18.705Z,0f703811-7175-4e35-8069-112795938896,17.42,1.65,52.0,17
Dotyk.Application.News,2018-02-09T17:27:25.806403Z,2018-02-09T17:27:55.685Z,7a33f276-51d4-4ffc-bf1c-b6e05713ee66,17.45,0.5,52.0,17
Dotyk.Application.Restaurant,2018-02-09T17:27:37.9680989Z,2018-02-09T17:28:32.272Z,9da8f54b-a9c9-48c1-8490-50a1988ea427,17.45,0.91,35.0,17
Dotyk.Application.JigsawPuzzle,2018-02-09T17:27:45.0107701Z,2018-02-09T17:58:59.098Z,2112fe41-5346-497a-887f-78e1a8bb110d,17.45,31.23,115.0,17
Dotyk.Application.JigsawPuzzle,2018-02-09T17:27:46.0555272Z,2018-02-09T18:08:03.804Z,f2f60dc8-9829-4b4a-a54e-b38f3b3ee757,17.45,40.3,52.0,17
Dotyk.Application.Paint,2018-02-09T17:27:53.4923051Z,2018-02-09T17:28:21.578Z,e75cacd1-9f51-435b-9412-a531ee3689f8,17.45,0.47,25.0,17
Dotyk.Application.JigsawPuzzle,2018-02-09T17:27:57.1775267Z,2018-02-09T17:29:28.892Z,7b341701-7567-4613-8cd1-7e78c1f1f510,17.45,1.53,25.0,17
Dotyk.Application.Paint,2018-02-09T17:27:59.966679Z,2018-02-09T17:28:44.167Z,5388da3c-4c5b-40fb-9046-22321367e78c,17.45,0.74,115.0,17
Dotyk.Application.Paint,2018-02-09T17:28:02.3745059Z,2018-02-09T17:50:54.001Z,0d839390-05f4-4e38-bc44-3b14465aca1b,17.47,22.86,145.0,17
Dotyk.Application.Paint,2018-02-09T17:28:04.2393981Z,2018-02-09T17:34:43.374Z,086686c0-8b08-4627-8a59-00d9705bb280,17.47,6.65,52.0,17
Dotyk.Application.News,2018-02-09T17:28:28.1981723Z,2018-02-09T17:28:40.011Z,90726ef6-ac5f-4dc7-8ccb-3cf3a6f7dcb1,17.47,0.2,25.0,17
Dotyk.Application.Restaurant,2018-02-09T17:28:28.5404455Z,2018-02-09T17:32:03.39Z,4b5b4db5-b493-4a8d-9951-19cf57396399,17.47,3.58,115.0,17
Dotyk.Application.Restaurant,2018-02-09T17:28:31.6321266Z,2018-02-09T17:34:02.175Z,b43acde9-54b2-4cfa-a619-30d585b080b7,17.47,5.51,115.0,17
Dotyk.Application.Paint,2018-02-09T17:28:43.1269355Z,2018-02-09T17:35:00.187Z,8c2fcfca-ada0-4897-9e83-4eebfb37eb84,17.47,6.28,35.0,17
Dotyk.Application.AirHockey,2018-02-09T17:28:44.0883793Z,2018-02-09T17:41:41.918Z,68a06d03-0ede-4379-8df7-3f6e3dbfc2a6,17.47,12.96,109.0,17
Dotyk.Application.AirHockey,2018-02-09T17:28:49.0126765Z,2018-02-09T17:29:02.72Z,8c925887-63b8-4e6c-92ea-fb9589a6f16a,17.47,0.23,115.0,17
Dotyk.Application.JigsawPuzzle,2018-02-09T17:29:14.6792282Z,2018-02-09T17:31:51.59Z,cce20660-3b32-4c0e-a4a2-6fc33e706507,17.48,2.62,115.0,17
Dotyk.Application.AirHockey,2018-02-09T17:29:42.6775501Z,2018-02-09T17:29:57.13Z,197053a5-2c72-4aec-aa26-f9c78d4e531a,17.48,0.24,25.0,17
Dotyk.Application.Restaurant,2018-02-09T17:29:44.9107148Z,2018-02-09T17:32:07.96Z,49a8b98c-d858-4582-8244-ef0ce053a612,17.48,2.38,52.0,17
Dotyk.Application.JigsawPuzzle,2018-02-09T17:30:03.4552818Z,2018-02-09T17:33:29.832Z,8d12e27b-0a4d-4ce7-84fc-52500da65afe,17.5,3.44,25.0,17
Dotyk.Application.Restaurant,2018-02-09T17:30:05.9464331Z,2018-02-09T17:45:38.797Z,c73156e7-010a-4081-9bab-294a9abc4183,17.5,15.55,52.0,17
Dotyk.Application.AirHockey,2018-02-09T17:31:31.4813712Z,2018-02-09T17:31:44.128Z,a454b053-ee84-428d-80a7-7553229a5118,17.52,0.21,110.0,17
Dotyk.Application.AirHockey,2018-02-09T17:31:56.5128031Z,2018-02-09T17:48:47.043Z,7cf05048-8fc7-4384-a443-e3d40db8f119,17.52,16.84,115.0,17
Dotyk.Application.AirHockey,2018-02-09T17:32:11.9472696Z,2018-02-09T17:33:58.151Z,71f08fee-46eb-40a6-8c43-43b8e167913b,17.53,1.77,115.0,17
Dotyk.Application.Restaurant,2018-02-09T17:32:51.8891636Z,2018-02-09T19:43:33.806Z,d5aff3f9-1ba8-4e71-82d6-2373bc952b2f,17.53,130.7,38.0,17
Dotyk.Application.JigsawPuzzle,2018-02-09T17:32:58.9022318Z,2018-02-09T17:46:31.895Z,11019d92-40e8-4796-9f38-dd3a6bb77107,17.53,13.55,175.0,17
Dotyk.Application.Restaurant,2018-02-09T17:34:02.5437319Z,2018-02-09T17:36:09.821Z,76c1f98c-d8e0-4039-ab37-03f643ef971e,17.57,2.12,115.0,17
Dotyk.Application.JigsawPuzzle,2018-02-09T17:34:48.8399529Z,2018-02-09T17:50:04.058Z,8b5eba89-e959-4d1c-9b62-8d08c211785b,17.57,15.25,52.0,17
Dotyk.Application.Restaurant,2018-02-09T17:34:49.5615326Z,2018-02-09T17:36:08.288Z,c60141cd-837c-4800-a220-2969cd32f3db,17.57,1.31,52.0,17
Dotyk.Application.Restaurant,2018-02-09T17:35:10.02814Z,2018-02-09T17:35:23.558Z,1123d235-66ea-4c8a-bf9e-03af1cd7d480,17.58,0.23,35.0,17
Dotyk.Application.JigsawPuzzle,2018-02-09T17:35:42.3994394Z,2018-02-09T17:50:07.506Z,63482b17-2227-491a-9c8d-0c7b2a9c1610,17.58,14.42,35.0,17
Dotyk.Application.AirHockey,2018-02-09T17:36:13.3578025Z,2018-02-09T17:40:15.272Z,f16f8914-3945-4f1b-8aa2-31d3f9ca0b36,17.6,4.03,52.0,17
Dotyk.Application.News,2018-02-09T17:38:28.6203756Z,2018-02-09T18:28:00.738Z,d7d6ac2c-1325-474e-b5f3-91f4c06732fe,17.63,49.54,132.0,17
Dotyk.Application.Paint,2018-02-09T17:38:30.9359908Z,2018-02-09T17:43:08.314Z,dfafd990-f86c-4254-a0cc-91a78cb1c7a4,17.63,4.62,115.0,17
Dotyk.Application.AirHockey,2018-02-09T17:40:19.0884892Z,2018-02-09T17:42:27.085Z,a4644e17-bc83-4cbb-badd-fa077bc99422,17.67,2.13,52.0,17
Dotyk.Application.PhotoShare,2018-02-09T17:40:27.9854379Z,2018-02-09T17:44:26.608Z,aa2cccc6-5c58-455c-a6b7-d9dc737054ef,17.67,3.98,115.0,17
Dotyk.Application.Wallpapers,2018-02-09T17:41:50.341078Z,2018-02-09T17:41:56.358Z,60957e72-86fe-42d1-acbb-f8f73a1df0d5,17.68,0.1,109.0,17
